seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
115,249883803,393.07,663.57,-624.51,-5.85,-7.50,1.04,34.50
116,249887852,395.51,658.20,-619.14,-5.73,-7.74,1.16,34.31
117,249891902,394.04,662.11,-619.63,-5.49,-7.87,0.79,34.69
118,249895959,397.95,660.64,-619.14,-5.49,-7.74,0.79,34.40
119,249900008,400.88,655.27,-617.19,-5.79,-7.44,0.30,34.40
120,249905803,395.02,654.30,-615.72,-5.49,-6.83,0.18,34.40
121,249909852,394.04,652.83,-614.26,-5.85,-6.40,-0.06,34.40
122,249913902,396.97,652.34,-614.26,-5.55,-6.22,-0.12,34.64
123,249917959,394.04,645.02,-606.93,-5.37,-6.16,-0.30,34.40
124,249922008,395.02,645.51,-611.33,-5.43,-6.59,-0.30,34.55
125,249927803,393.07,643.07,-608.40,-5.12,-6.65,-0.30,34.40
126,249931852,396.00,646.00,-605.96,-5.24,-7.07,-0.49,34.50
127,249935902,394.04,647.95,-601.07,-4.94,-7.74,-0.18,34.50
128,249939959,394.04,650.88,-602.54,-4.76,-7.80,-0.06,34.36
129,249944008,393.07,653.81,-607.42,-4.21,-8.05,0.18,34.64
130,249949803,389.16,656.25,-604.00,-4.33,-8.11,0.18,34.69
131,249953852,398.93,657.71,-596.68,-3.90,-8.17,0.30,34.50
132,249957902,401.37,660.16,-598.14,-4.09,-8.05,0.37,34.40
133,249961959,402.34,661.13,-593.75,-4.15,-7.32,0.30,34.36
134,249966008,401.37,664.06,-593.26,-4.21,-6.40,0.67,34.50
135,249971803,397.46,665.53,-592.29,-4.27,-5.79,0.49,34.40
136,249975852,390.62,665.04,-595.70,-4.70,-5.00,1.04,34.40
137,249979902,391.60,657.71,-598.14,-4.57,-5.12,0.85,34.64
138,249983959,387.70,659.18,-600.59,-4.45,-5.06,0.91,34.40
139,249988008,389.65,659.67,-598.63,-4.57,-4.39,0.85,34.40
140,249993803,392.09,657.23,-590.82,-4.76,-4.02,1.04,34.31
141,249997852,392.09,653.32,-588.38,-4.94,-3.60,1.16,34.55
142,250001902,390.14,650.39,-587.40,-4.76,-3.54,1.28,34.64
143,250005959,380.37,653.81,-588.38,-4.76,-3.35,1.46,34.50
144,250010008,381.84,656.25,-583.98,-4.57,-3.54,1.46,34.31
145,250015803,387.70,654.79,-585.45,-4.63,-3.54,1.59,34.36
146,250019852,384.28,655.27,-583.98,-4.63,-3.23,1.46,34.36
147,250023902,385.74,661.13,-580.08,-4.76,-3.29,1.46,34.50
148,250027959,386.72,665.53,-579.10,-4.94,-2.93,1.52,34.83
149,250032008,387.21,671.87,-572.27,-5.06,-2.44,1.52,34.36
150,250037803,389.16,673.83,-576.17,-5.30,-2.07,1.46,34.50
151,250041852,386.72,671.39,-576.17,-5.61,-1.22,1.46,34.40
152,250045902,389.65,672.36,-582.03,-6.04,-0.91,1.46,34.36
153,250049959,388.67,679.20,-583.50,-6.16,-0.37,1.71,34.40
154,250054008,382.81,675.78,-587.40,-5.91,-0.12,1.89,34.50
155,250059803,382.81,679.20,-586.43,-5.79,-0.24,2.01,34.40
156,250063852,383.79,673.34,-597.66,-5.67,-0.30,2.32,34.64
157,250067902,384.28,676.27,-604.00,-5.37,-0.67,2.80,34.40
158,250071959,388.18,679.20,-613.28,-4.94,-1.10,3.11,34.40
159,250076008,392.58,678.71,-617.19,-4.57,-1.71,3.78,34.55
160,250081803,399.90,677.73,-623.05,-3.66,-2.07,3.78,34.55
161,250085852,402.83,678.22,-621.09,-3.29,-2.50,4.39,34.40
162,250089902,404.30,677.25,-620.61,-2.93,-2.62,4.51,34.31
163,250093959,405.76,676.27,-621.09,-2.38,-2.38,4.76,34.69
164,250098008,411.13,678.22,-617.68,-2.13,-1.95,4.88,34.55
165,250103803,412.11,675.29,-609.86,-1.95,-1.34,4.70,34.50
166,250107852,416.50,679.69,-607.91,-1.59,-0.55,4.70,34.64
167,250111902,417.48,677.25,-608.40,-1.34,0.00,4.51,34.21
168,250115959,412.60,673.34,-610.35,-1.16,0.49,4.51,34.50
169,250121803,415.04,671.39,-608.89,-1.04,1.10,4.57,34.50
170,250125852,407.71,670.41,-615.23,-1.04,1.77,4.27,34.55
171,250129902,407.23,670.41,-611.82,-0.79,2.38,4.27,34.55
172,250133959,407.23,671.39,-613.28,-0.73,2.68,4.45,34.21
173,250138008,403.32,669.43,-605.96,-0.30,2.32,4.27,34.64
174,250143803,404.30,668.95,-603.03,0.06,2.13,4.57,34.55
175,250147852,394.53,668.46,-609.38,0.06,2.50,4.33,34.64
176,250151902,393.07,669.92,-606.45,0.18,2.56,4.45,34.64
177,250155959,387.21,666.02,-593.26,0.06,2.74,4.51,34.36
178,250160008,384.28,668.46,-594.24,0.12,2.74,4.57,34.40
179,250165803,380.86,675.29,-588.38,0.49,2.56,4.45,34.55
180,250169852,384.28,673.34,-590.82,0.30,2.99,4.76,34.40
181,250173902,375.98,680.66,-587.89,0.43,2.99,4.70,34.64
182,250177959,366.70,677.25,-582.52,0.12,3.11,5.06,34.40
183,250182008,366.21,678.22,-581.54,0.18,2.93,4.94,34.50
184,250187803,361.82,678.71,-583.01,0.30,2.87,5.12,34.40
185,250191852,362.30,676.76,-573.73,0.43,2.07,5.49,34.36
186,250195902,359.86,679.69,-574.71,0.49,1.89,5.55,34.40
187,250199959,362.79,684.08,-567.38,0.67,1.52,5.55,34.40
188,250204008,357.91,684.57,-569.82,0.55,0.98,5.61,34.69
189,250209803,362.30,685.06,-567.87,0.49,1.04,5.55,34.40
190,250213852,363.28,686.52,-562.01,0.06,1.22,5.67,34.31
191,250217902,368.65,682.62,-565.43,-0.18,1.77,5.55,34.64
192,250221959,369.63,689.45,-561.52,-0.55,2.32,5.61,34.55
193,250226008,373.05,684.08,-562.01,-1.34,3.41,5.43,34.31
194,250231803,372.56,686.52,-562.01,-1.40,4.15,5.67,34.50
195,250235852,369.14,689.45,-569.34,-2.01,4.63,5.73,34.40
196,250239902,368.65,687.01,-570.31,-2.32,4.70,5.49,34.88
197,250243959,367.68,685.55,-571.29,-2.74,4.51,5.61,34.40
198,250248008,376.46,680.66,-568.85,-2.68,4.70,5.61,34.40
199,250253803,379.88,679.69,-572.75,-2.93,5.00,5.37,34.64
200,250257852,382.81,677.25,-575.20,-3.54,5.73,5.30,34.69
201,250261902,387.70,673.83,-575.20,-3.48,5.85,5.43,34.50
202,250265959,385.25,668.46,-581.54,-3.78,6.46,5.61,34.40
203,250270008,381.84,666.99,-580.57,-4.02,6.52,5.67,34.31
204,250275803,383.30,668.46,-582.03,-4.51,6.77,5.85,34.50
205,250279852,388.67,663.09,-583.98,-4.76,7.74,5.30,34.50
206,250283902,385.74,661.62,-583.01,-5.00,8.23,5.24,34.64
207,250287959,391.11,661.13,-583.98,-5.37,9.02,5.30,34.64
208,250292008,387.70,658.69,-585.94,-5.79,9.88,4.88,34.64
209,250297803,386.72,645.51,-587.40,-5.55,10.98,4.94,34.40
210,250301852,380.37,638.67,-593.26,-5.98,12.32,5.24,34.55
211,250305902,377.44,642.58,-597.66,-5.49,12.93,5.43,34.31
212,250309959,368.65,641.60,-600.59,-5.67,13.48,5.67,34.64
