host_elapsed_s,seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
2.453000,550,5349214,-218.2600,-566.8900,-832.5200,-0.4900,-1.2200,2.0100,34.6400
2.453000,551,5353715,-219.2400,-569.8200,-829.5900,1.0400,-0.6100,1.1600,34.9300
2.453000,552,5358084,-214.3600,-571.7800,-821.2900,2.1300,-0.4900,-0.1800,34.6400
2.469000,553,5362586,-211.9100,-568.3600,-807.1300,2.9300,-0.9800,-0.6700,34.8800
2.469000,554,5367091,-205.0800,-563.4800,-800.2900,2.5600,-1.2800,-0.3700,34.6400
2.469000,555,5371602,-204.5900,-572.2700,-791.0200,1.4000,-1.5900,-0.4900,34.5500
2.469000,556,5376104,-201.1700,-566.8900,-788.5700,0.0600,-1.7700,-0.3000,34.6400
2.484000,557,5380614,-194.8200,-563.9600,-781.2500,-1.1600,-2.0700,0.2400,34.8800
2.484000,558,5385128,-193.8500,-557.6200,-783.2000,-1.8300,-2.1300,0.6700,34.5000
2.484000,559,5389640,-198.2400,-575.2000,-795.4100,-2.2000,-1.7700,0.5500,34.8800
2.500000,560,5394147,-202.1500,-590.3300,-807.1300,-1.5900,-1.1000,-0.6100,34.9300
2.500000,561,5398654,-202.1500,-592.7700,-816.4100,0.1800,-0.0600,-1.8300,34.4000
2.500000,562,5403159,-203.6100,-578.1200,-809.0800,1.8300,0.2400,-1.8300,34.6400
2.515000,563,5407581,-201.1700,-563.4800,-799.3200,3.7200,0.4300,-1.5200,34.5000
2.515000,564,5411998,-198.2400,-557.1300,-796.3900,4.3300,0.5500,-1.4000,34.6400
2.515000,565,5416380,-213.3800,-557.1300,-793.9500,3.9600,-0.2400,-1.7700,34.6900
2.515000,566,5420885,-207.0300,-563.9600,-796.8700,3.7200,-0.8500,-2.6800,34.5000
2.531000,567,5425400,-201.6600,-564.9400,-795.9000,3.1700,-1.6500,-3.0500,34.6900
2.531000,568,5429907,-195.8000,-563.4800,-791.0200,2.5600,-1.9500,-3.0500,34.6400
2.531000,569,5434415,-189.4500,-570.8000,-786.1300,0.7900,-2.6800,-2.2000,34.8800
2.547000,570,5438927,-193.3600,-571.7800,-785.6400,-1.2200,-2.6800,-0.5500,34.6400
2.547000,571,5443439,-198.2400,-566.4100,-788.5700,-3.3500,-2.4400,0.9100,34.6900
2.547000,572,5447958,-200.2000,-564.4500,-791.9900,-5.5500,-2.2600,2.0700,34.7400
2.547000,573,5452464,-201.1700,-560.5500,-791.5000,-7.2600,-1.8900,2.2000,34.6900
2.562000,574,5456973,-205.0800,-560.0600,-799.3200,-7.9900,-1.4600,1.8900,34.6400
2.562000,575,5461476,-204.5900,-563.4800,-792.4800,-7.6800,-0.8500,1.4000,34.5000
2.562000,576,5465981,-203.1200,-562.9900,-793.9500,-6.5200,-0.6100,1.2200,34.5000
2.578000,577,5470484,-199.7100,-559.5700,-796.8700,-5.7300,-0.0600,1.5900,34.8800
2.578000,578,5474997,-206.0500,-565.4300,-799.3200,-4.4500,0.2400,1.6500,34.6400
2.578000,579,5479374,-204.1000,-562.0100,-805.1800,-3.3500,0.4900,2.0100,34.9300
2.578000,580,5483747,-203.6100,-562.0100,-813.9600,-1.4600,0.5500,1.9500,34.8800
2.594000,581,5488120,-208.5000,-565.9200,-816.4100,0.4900,0.4300,1.4600,34.5500
2.594000,582,5492492,-206.0500,-570.8000,-818.3600,2.4400,-0.1200,0.4300,34.6400
2.594000,583,5496865,-207.5200,-564.9400,-821.2900,4.0200,-0.9100,-0.3000,34.7400
2.609000,584,5501375,-204.1000,-568.8500,-815.4300,4.8200,-0.8500,-0.6100,34.5500
2.609000,585,5505873,-205.5700,-565.9200,-807.6200,5.0000,-1.5900,-0.6700,34.7400
2.609000,586,5510379,-205.0800,-566.4100,-793.4600,4.0200,-2.2000,-0.6700,34.6400
2.609000,587,5514884,-206.5400,-561.5200,-781.7400,2.4400,-2.5000,-0.1800,34.6900
2.625000,588,5519394,-202.6400,-565.9200,-777.8300,-0.4300,-2.3800,-0.0600,34.6400
2.625000,589,5523908,-197.7500,-566.8900,-781.7400,-3.7800,-2.4400,0.3000,34.5500
2.625000,590,5528427,-197.2700,-562.0100,-785.6400,-6.0400,-1.8900,1.4600,34.7400
2.640000,591,5532936,-197.7500,-565.4300,-789.5500,-7.6200,-1.2200,2.4400,34.6400
2.640000,592,5537447,-207.5200,-572.2700,-799.8000,-8.4100,-0.5500,2.6200,34.8300
2.640000,593,5541960,-202.6400,-568.8500,-813.9600,-7.9300,-0.1200,2.3200,34.5500
2.640000,594,5546465,-208.9800,-566.8900,-818.3600,-6.3400,0.4900,1.7100,34.5000
2.656000,595,5550841,-210.9400,-567.3800,-817.3800,-4.3300,0.8500,0.9100,34.6900
2.656000,596,5555210,-211.4300,-567.3800,-821.2900,-2.3800,0.6700,0.0600,34.4000
2.656000,597,5559582,-207.5200,-563.4800,-823.7300,-0.2400,0.9800,-0.1200,34.6400
2.672000,598,5564092,-205.5700,-558.5900,-816.4100,1.9500,0.7300,-0.3700,34.6900
2.672000,599,5568473,-209.4700,-562.9900,-814.9400,3.4800,-0.0600,-0.7900,34.5500
2.672000,600,5572986,-207.0300,-566.8900,-813.4800,4.3300,-0.7300,-1.1000,34.5500
2.672000,601,5577494,-207.0300,-568.8500,-806.1500,4.7600,-1.3400,-1.1000,35.0300
2.687000,602,5581996,-200.6800,-570.8000,-803.7100,4.2700,-1.8300,-1.2800,34.6400
2.687000,603,5586499,-204.1000,-575.2000,-795.4100,2.4400,-2.0700,-0.9800,34.8800
2.687000,604,5591001,-199.2200,-569.8200,-797.3600,0.6100,-1.7700,-0.0600,34.6900
2.703000,605,5595508,-195.8000,-576.6600,-793.4600,-1.1600,-1.4000,0.4900,34.5000
2.703000,606,5600017,-198.7300,-572.7500,-799.8000,-3.3500,-0.7900,0.8500,34.6400
2.703000,607,5604529,-195.8000,-575.2000,-803.2200,-5.0000,0.0600,1.1600,34.6900
2.703000,608,5608913,-204.1000,-571.7800,-808.5900,-5.2400,0.6700,1.1600,34.6900
2.719000,609,5613291,-198.7300,-562.9900,-808.5900,-5.2400,0.6700,1.1600,34.6900
2.719000,610,5617666,-196.7800,-561.5200,-798.8300,-5.0600,0.7900,1.4600,34.6900
2.719000,611,5622038,-199.7100,-565.9200,-798.3400,-4.4500,1.1600,1.3400,34.6900
2.719000,612,5626408,-205.5700,-568.8500,-798.8300,-4.4500,1.1600,0.3700,34.6400
2.734000,613,5630778,-202.1500,-568.8500,-801.2700,-2.9300,0.8500,-0.3700,34.7400
2.734000,614,5635279,-198.7300,-563.9600,-801.7600,-1.5900,0.4900,-0.7900,34.6400
2.734000,615,5639788,-197.2700,-567.3800,-801.2700,0.3700,-0.0600,-0.7900,35.0700
2.750000,616,5644303,-201.1700,-562.9900,-808.5900,1.2800,-0.4900,-0.7300,34.4000
2.750000,617,5648815,-199.2200,-563.9600,-798.3400,2.0100,-0.9800,-0.5500,34.4000
2.750000,618,5653321,-200.2000,-559.5700,-794.9200,2.7400,-1.2800,-0.7300,34.6400
2.765000,619,5657833,-199.7100,-559.5700,-797.3600,2.9300,-1.8300,-1.2200,34.6400
2.765000,620,5662347,-203.6100,-567.3800,-800.2900,2.9300,-1.7100,-1.7700,34.9300
2.765000,621,5666850,-202.6400,-586.4300,-809.5700,3.2300,-0.9100,-2.5000,34.5500
2.765000,622,5671355,-204.5900,-578.1200,-812.9900,3.9600,-0.3700,-2.8700,34.6400
2.781000,623,5675919,-208.9800,-565.4300,-811.0400,4.2700,0.3700,-2.5000,34.6900
2.781000,624,5680351,-206.5400,-556.6400,-813.4800,3.4100,0.3000,-2.0100,35.0300
2.781000,625,5684730,-209.9600,-557.1300,-812.9900,2.1300,0.6100,-1.9500,34.6400
2.797000,626,5689109,-208.5000,-555.6600,-806.1500,0.8500,0.4300,-1.4600,34.5000
2.797000,627,5695816,-208.0100,-550.2900,-793.4600,-0.2400,-0.0600,-1.0400,34.7400
2.797000,628,5700335,-198.2400,-551.2700,-788.5700,-2.6200,-0.7900,-1.0400,34.7400
2.812000,629,5704847,-190.4300,-547.8500,-795.9000,-4.7000,-1.1000,-0.2400,34.6900
2.812000,630,5709366,-195.8000,-555.6600,-800.7800,-6.1000,-0.9100,1.1000,34.9300
2.812000,631,5713869,-198.2400,-557.6200,-806.1500,-7.0100,-0.6700,2.2600,34.6400
2.812000,632,5718390,-207.0300,-560.0600,-814.9400,-7.9900,-0.6100,3.4100,34.5500
2.828000,633,5722895,-205.5700,-555.6600,-813.9600,-7.5600,-0.2400,3.8400,34.7400
2.828000,634,5727411,-205.5700,-558.1100,-817.8700,-6.4600,0.0600,3.2900,34.6900
2.828000,635,5731788,-200.2000,-558.5900,-812.5000,-4.8800,0.1800,2.1300,34.6900
2.844000,636,5736170,-201.6600,-555.1800,-807.6200,-2.7400,-0.1800,1.4600,34.9300
2.844000,637,5740672,-201.6600,-559.0800,-805.6600,-0.7300,-0.5500,0.8500,34.6900
2.844000,638,5745184,-201.1700,-560.0600,-803.2200,0.8500,-1.2200,0.8500,34.6400
2.844000,639,5749551,-198.2400,-560.0600,-804.2000,1.5900,-1.6500,0.7300,34.5500
2.859000,640,5753933,-200.2000,-561.5200,-807.1300,2.6800,-1.8300,1.2200,34.7400
2.859000,641,5758307,-202.1500,-565.4300,-813.9600,3.3500,-2.2000,1.1000,34.9300
2.859000,642,5762673,-201.6600,-567.3800,-816.4100,4.1500,-2.6800,0.6100,34.9300
2.875000,643,5767043,-202.6400,-570.8000,-817.3800,4.8800,-2.8700,0.6100,34.6900
2.875000,644,5771412,-204.5900,-567.8700,-807.1300,4.8200,-2.8700,0.4900,34.5500
2.875000,645,5775790,-199.2200,-565.4300,-809.5700,4.6300,-2.9300,0.0000,34.7400
2.875000,646,5780162,-196.7800,-563.9600,-810.0600,3.4100,-2.8000,0.3700,34.7400
2.890000,647,5784548,-208.0100,-562.9900,-805.1800,2.2000,-2.5600,0.4300,34.6400
2.890000,648,5788926,-202.6400,-565.9200,-801.7600,0.0600,-2.3200,1.0400,34.9300
2.890000,649,5793310,-198.2400,-558.1100,-800.2900,-1.7100,-2.1300,1.9500,34.6900
2.890000,650,5797817,-204.1000,-564.4500,-802.7300,-3.2900,-1.7700,2.0700,34.6900
2.906000,651,5802322,-205.0800,-572.7500,-801.7600,-4.4500,-1.4600,2.3800,34.6400
2.906000,652,5806821,-204.1000,-573.2400,-803.2200,-5.0000,-1.6500,2.1300,35.0700
2.906000,653,5811318,-202.1500,-574.2200,-806.6400,-4.9400,-1.3400,1.8900,34.6400
2.922000,654,5815816,-202.6400,-566.4100,-798.8300,-4.5100,-1.3400,2.3800,34.8800
2.922000,655,5820316,-205.0800,-561.0400,-804.6900,-3.7200,-1.3400,2.9300,34.6400
2.922000,656,5824815,-204.1000,-567.3800,-807.6200,-2.7400,-1.4000,2.9300,34.6900
2.922000,657,5829316,-205.5700,-568.3600,-812.0100,0.4300,-1.3400,1.3400,34.9300
2.937000,658,5833682,-210.4500,-570.3100,-814.9400,0.4300,-1.3400,1.3400,34.9300
2.937000,659,5838055,-206.0500,-577.1500,-811.0400,3.9600,-2.2000,-0.8500,34.9300
2.937000,660,5842563,-205.0800,-575.6800,-808.1100,5.8500,-2.1300,-1.9500,34.7400
2.953000,661,5847069,-205.5700,-568.3600,-799.3200,5.6100,-2.8000,-1.7100,34.6400
2.953000,662,5851570,-199.2200,-566.8900,-791.0200,4.2700,-3.2300,-1.1000,34.7400
2.953000,663,5856070,-199.7100,-560.0600,-789.0600,2.6800,-2.8000,0.0600,34.5000
2.969000,664,5860440,-199.2200,-565.4300,-789.5500,1.1000,-2.6800,0.6100,34.6400
2.969000,665,5864813,-205.5700,-567.8700,-790.5300,-0.3000,-2.5600,0.6700,34.5500
2.969000,666,5869327,-205.0800,-570.3100,-795.4100,-1.2800,-2.6200,1.1000,34.8300
2.969000,667,5873835,-205.0800,-571.2900,-797.8500,-2.2000,-2.2600,1.4600,34.6400
2.984000,668,5878347,-203.1200,-562.9900,-801.2700,-3.1100,-1.8300,1.8300,34.7400
2.984000,669,5882844,-208.0100,-562.0100,-805.1800,-4.0900,-1.3400,2.5000,34.6900
2.984000,670,5887344,-208.5000,-566.4100,-811.0400,-4.8200,-0.5500,3.1100,34.6400
2.984000,671,5891847,-212.8900,-568.3600,-820.3100,-4.2100,-0.3700,2.8700,34.9300
3.000000,672,5896355,-214.3600,-572.7500,-818.3600,-3.1700,-0.3700,1.5900,34.6400
3.000000,673,5900861,-209.4700,-571.7800,-818.3600,-1.4000,-0.8500,1.0400,34.7400
3.000000,674,5905368,-208.9800,-567.8700,-811.5200,0.0000,-1.2200,1.0400,34.7400
3.015000,675,5909808,-206.0500,-569.8200,-808.1100,0.8500,-1.8900,1.0400,34.7400
3.015000,676,5914200,-202.6400,-569.8200,-803.7100,0.7300,-2.2000,0.9800,34.7400
3.015000,677,5918566,-206.0500,-562.5000,-796.3900,0.7300,-2.3800,1.1600,34.7400
3.015000,678,5922942,-207.0300,-568.8500,-795.4100,0.1800,-2.6200,1.1600,34.6400
3.031000,679,5927323,-200.2000,-571.7800,-799.3200,-0.1200,-2.8000,0.8500,34.6400
3.031000,680,5931831,-202.6400,-577.1500,-807.1300,0.2400,-2.3800,0.8500,34.6900
3.031000,681,5936197,-203.6100,-577.6400,-804.6900,0.1800,-2.3800,0.9100,34.6900
3.047000,682,5940568,-207.5200,-575.2000,-807.1300,0.4900,-1.7700,0.7900,34.7400
3.047000,683,5944939,-206.5400,-571.2900,-807.1300,0.4300,-1.5900,0.3000,34.6900
3.047000,684,5949318,-206.5400,-572.2700,-803.2200,0.3000,-0.9800,-0.1200,34.7400
3.047000,685,5953818,-203.6100,-567.3800,-799.8000,0.1800,-0.6100,-0.3000,34.7400
3.062000,686,5958329,-208.5000,-559.5700,-789.5500,-0.1200,-0.9100,-0.1800,34.5500
3.062000,687,5962835,-203.6100,-560.5500,-787.1100,-0.6700,-1.1600,-0.3700,34.7400
3.062000,688,5967353,-208.0100,-560.0600,-788.5700,-1.2200,-1.1600,-0.4300,34.8800
3.078000,689,5971858,-204.5900,-560.0600,-785.6400,-1.7700,-1.4000,0.0600,34.5000
3.078000,690,5976375,-200.2000,-556.6400,-791.0200,-1.9500,-1.5900,0.7300,34.9300
3.078000,691,5980880,-206.5400,-562.9900,-793.4600,-1.5200,-1.3400,1.2800,34.6400
3.094000,692,5985386,-211.4300,-566.8900,-799.3200,-1.1000,-1.1600,1.2200,34.7400
3.094000,693,5989881,-210.9400,-574.2200,-808.1100,0.1800,-0.5500,0.1800,34.7400
3.094000,694,5994247,-210.4500,-576.1700,-815.4300,1.5200,0.0600,-0.4300,34.6400
3.094000,695,5998620,-204.1000,-575.6800,-803.7100,3.1100,-0.1200,-1.0400,34.7400
3.109000,696,6003132,-205.0800,-569.8200,-805.6600,4.3300,0.0600,-1.8300,34.6400
3.109000,697,6007505,-204.5900,-568.8500,-807.1300,4.7000,-0.2400,-1.9500,34.6400
3.109000,698,6012013,-201.6600,-569.3400,-808.1100,4.2700,-0.7300,-1.3400,34.6400
3.109000,699,6016518,-209.9600,-569.3400,-807.6200,3.8400,-1.1000,-0.4900,34.8300
3.125000,700,6021025,-210.9400,-562.0100,-803.7100,2.9900,-1.1600,0.2400,34.9300
3.125000,701,6025394,-209.9600,-556.1500,-797.3600,1.7700,-1.7700,0.9100,34.7400
3.125000,702,6029768,-210.4500,-560.5500,-794.4300,0.9100,-2.0700,1.2800,35.0300
3.140000,703,6034139,-210.4500,-562.9900,-791.5000,-0.7900,-2.1300,1.6500,34.8800
3.140000,704,6038645,-212.8900,-567.3800,-794.9200,-2.1300,-1.5200,1.7100,34.5500
3.140000,705,6043153,-207.5200,-569.3400,-798.3400,-3.5400,-1.4600,1.5200,34.9300
3.140000,706,6047650,-201.6600,-568.3600,-800.7800,-4.7600,-0.8500,2.2000,34.8800
3.156000,707,6052159,-203.6100,-568.3600,-808.1100,-4.7600,-0.3000,2.9900,34.8800
3.156000,708,6056657,-202.6400,-583.9800,-815.9200,-4.8200,-0.4300,2.5600,34.5000
3.156000,709,6061169,-210.9400,-591.3100,-820.3100,-4.1500,-0.3700,2.3200,34.5000
3.172000,710,6065668,-202.6400,-582.5200,-812.5000,-2.3800,-0.5500,1.4600,34.4000
3.172000,711,6070178,-197.7500,-577.1500,-804.2000,-1.2200,-0.6700,1.8300,34.6400
3.172000,712,6074676,-200.6800,-574.2200,-803.7100,-0.6100,-1.2800,1.7100,34.6400
3.172000,713,6079184,-214.3600,-578.1200,-797.8500,0.0000,-1.7700,2.1300,34.7400
3.187000,714,6083613,-216.8000,-575.6800,-799.8000,0.6700,-1.8900,1.6500,34.6400
3.187000,715,6088035,-216.3100,-578.1200,-802.2500,1.7700,-2.3800,0.2400,34.6400
3.187000,716,6092469,-211.4300,-580.5700,-807.6200,2.4400,-2.2000,-0.7300,34.6400
3.203000,717,6097005,-211.4300,-584.4700,-809.0800,3.5400,-1.8900,-0.9800,34.6900
3.203000,718,6101509,-214.8400,-582.0300,-806.1500,3.6600,-1.5200,-1.1000,34.6400
3.203000,719,6106008,-215.8200,-582.5200,-810.0600,2.6800,-1.4000,-0.9100,34.6400
3.203000,720,6110509,-218.2600,-574.7100,-814.9400,1.8300,-0.8500,-0.5500,34.6900
3.219000,721,6115010,-216.8000,-571.2900,-810.0600,0.4900,-0.6700,-0.6100,34.7400
3.219000,722,6119514,-214.3600,-575.6800,-806.1500,-1.1600,-0.6100,-1.1000,34.5500
3.219000,723,6124012,-208.5000,-570.3100,-799.8000,-2.9300,-0.4300,-0.1800,34.7400
3.234000,724,6128526,-208.0100,-579.1000,-797.8500,-4.2700,-0.1800,0.1200,34.9300
3.234000,725,6133026,-210.4500,-578.6100,-794.4300,-5.7300,0.0600,-0.3700,34.8800
3.234000,726,6137540,-207.0300,-569.8200,-788.0900,-7.1300,0.0000,-0.1200,34.5500
3.250000,727,6142052,-208.9800,-557.6200,-780.7600,-8.0500,0.3700,0.6100,34.4000
3.250000,728,6146430,-205.0800,-551.2700,-787.6000,-8.7200,0.6100,1.4000,34.7400
3.250000,729,6150802,-214.3600,-556.6400,-792.9700,-9.3900,0.5500,1.8900,34.6400
3.250000,730,6155172,-213.8700,-558.1100,-796.3900,-8.2300,0.6100,1.4600,34.6400
3.265000,731,6159536,-211.9100,-558.1100,-796.3900,-6.1600,0.8500,0.9100,34.7400
3.265000,732,6163912,-206.5400,-550.7800,-795.9000,-4.3300,0.4900,-0.3700,34.6400
3.265000,733,6168418,-205.5700,-558.1100,-797.8500,-2.5000,0.6100,-0.4900,34.8800
3.281000,734,6172928,-214.3600,-559.5700,-796.3900,-0.7300,0.7900,-1.0400,34.5500
3.281000,735,6177436,-210.9400,-563.4800,-800.7800,0.9100,0.1800,-1.7100,34.6400
3.281000,736,6181813,-209.4700,-554.2000,-799.3200,1.6500,-0.0600,-1.3400,35.0700
3.281000,737,6186323,-207.0300,-560.0600,-797.3600,2.1300,-0.3700,-0.6700,34.7400
3.297000,738,6190835,-213.8700,-556.6400,-803.2200,2.5600,-0.1200,-1.0400,34.9300
3.297000,739,6195340,-212.4000,-562.9900,-813.4800,2.5600,-0.5500,-1.6500,34.7400
3.297000,740,6199849,-208.0100,-569.8200,-808.1100,2.8700,-0.4900,-2.2600,34.7400
3.312000,741,6204354,-208.9800,-566.8900,-808.1100,2.7400,-0.6700,-2.7400,34.4000
3.312000,742,6208866,-213.8700,-567.3800,-801.7600,1.4600,-0.9800,-3.1100,34.6400
3.312000,743,6213377,-207.0300,-564.4500,-807.1300,-0.1200,-0.8500,-2.4400,34.9300
3.312000,744,6217893,-202.1500,-569.8200,-805.6600,-2.0700,-0.2400,-1.7700,34.6400
3.328000,745,6222410,-202.6400,-564.4500,-807.6200,-3.6000,-0.1200,-0.7900,34.7400
3.328000,746,6226924,-206.5400,-561.5200,-810.5500,-4.7000,-0.7300,0.4900,34.8800
3.328000,747,6231432,-211.4300,-562.0100,-812.9900,-5.0000,-0.5500,0.8500,34.5500
3.344000,748,6235940,-213.8700,-558.5900,-814.9400,-5.4300,-0.4300,0.7300,34.9300
3.344000,749,6240446,-208.0100,-560.0600,-819.8200,-5.3700,-0.2400,0.3700,34.7400
3.344000,750,6244960,-205.5700,-556.1500,-819.8200,-4.9400,0.2400,0.6100,34.6900
3.344000,751,6249331,-211.9100,-557.6200,-822.2700,-4.3300,0.1800,0.6700,34.7400
3.359000,752,6253702,-214.8400,-563.4800,-827.6400,-3.3500,-0.3700,1.0400,34.7400
3.359000,753,6258203,-205.5700,-565.4300,-825.6800,-1.7100,-0.4300,1.1000,34.6400
3.359000,754,6262703,-199.2200,-562.9900,-823.7300,0.0000,-0.0600,1.2200,34.6400
3.375000,755,6267090,-199.2200,-566.4100,-810.0600,1.7100,-0.0600,0.6700,34.5500
3.375000,756,6271473,-202.1500,-565.9200,-805.6600,2.6800,-0.6700,0.1200,34.4000
3.375000,757,6275844,-204.1000,-571.2900,-798.8300,3.3500,-1.0400,-0.2400,34.5000
3.375000,758,6280357,-203.1200,-573.7300,-802.7300,3.4800,-1.3400,-0.6700,34.4000
3.390000,759,6284865,-206.5400,-572.2700,-793.4600,3.3500,-1.7100,-0.9100,34.8300
3.390000,760,6289375,-200.6800,-569.8200,-789.5500,2.9900,-1.9500,-0.1800,34.8800
3.390000,761,6293881,-200.6800,-567.8700,-788.5700,2.0100,-1.5200,0.3000,34.6900
3.406000,762,6298252,-204.1000,-570.3100,-788.5700,1.2800,-1.8300,0.1800,34.9300
3.406000,763,6302618,-199.7100,-570.3100,-789.0600,0.4900,-1.5900,0.0000,34.7400
3.406000,764,6307004,-200.6800,-568.3600,-793.9500,-0.1200,-1.4000,-0.2400,34.9300
3.406000,765,6311515,-204.1000,-571.2900,-797.3600,-0.9100,-1.2800,-0.6100,34.6400
3.422000,766,6316023,-196.2900,-573.2400,-790.0400,-2.1300,-1.4000,-0.4300,34.8800
3.422000,767,6320529,-199.7100,-572.2700,-789.5500,-2.7400,-1.5200,0.7300,34.6900
3.422000,768,6325037,-201.6600,-567.8700,-794.4300,-3.7800,-1.5900,1.1600,34.4000
3.437000,769,6329539,-203.6100,-563.9600,-797.3600,-4.3300,-1.4000,1.5900,34.9300
3.437000,770,6334040,-206.5400,-561.0400,-804.2000,-4.7000,-1.2800,1.8300,35.0700
3.437000,771,6338535,-209.9600,-562.5000,-804.2000,-4.5100,-0.9800,1.7100,34.9300
3.437000,772,6343033,-206.5400,-561.0400,-802.7300,-4.0200,-0.8500,1.2800,34.7400
3.453000,773,6347533,-207.0300,-561.5200,-803.2200,-3.7200,-0.9800,0.7900,34.6400
3.453000,774,6352039,-204.5900,-566.4100,-801.7600,-2.6800,-0.7300,0.4900,34.4000
3.453000,775,6356540,-204.1000,-562.0100,-795.9000,-2.2000,-0.9100,0.5500,34.7400
3.469000,776,6361051,-204.5900,-560.0600,-796.3900,-1.8300,-1.2800,0.7900,34.8300
3.469000,777,6365552,-208.9800,-562.5000,-799.3200,-1.2200,-1.6500,0.6700,34.9300
3.469000,778,6370061,-210.4500,-563.4800,-805.6600,-0.6700,-1.4000,0.3000,34.6400
3.469000,779,6374567,-208.0100,-568.3600,-810.5500,-0.0600,-1.7100,0.1800,34.6400
3.484000,780,6379080,-208.0100,-569.3400,-816.8900,1.1600,-1.9500,-0.1200,34.6900
3.484000,781,6383583,-209.4700,-565.4300,-814.4500,2.2000,-1.9500,-0.2400,34.9300
3.484000,782,6388094,-206.5400,-560.5500,-809.5700,2.5000,-1.9500,-0.6700,34.9300
3.500000,783,6392602,-209.9600,-559.0800,-808.5900,2.3200,-2.1300,-0.3700,35.0300
3.500000,784,6397113,-208.0100,-557.1300,-803.7100,1.9500,-1.8900,-0.3000,34.7400
3.500000,785,6401613,-206.0500,-556.1500,-798.8300,0.9100,-2.0700,0.2400,34.6400
3.500000,786,6405992,-203.6100,-556.6400,-795.9000,0.3000,-2.5000,0.9100,34.9300
3.515000,787,6410367,-206.5400,-564.4500,-795.9000,-0.7300,-2.3800,1.4000,34.6400
3.515000,788,6414874,-211.9100,-556.6400,-792.9700,-1.5900,-2.2600,1.5200,34.6400
3.515000,789,6419378,-209.4700,-561.0400,-791.9900,-2.7400,-2.3200,2.0700,34.7400
3.531000,790,6423877,-217.7700,-566.8900,-802.7300,-3.9000,-2.0100,2.3800,34.9300
3.531000,791,6428382,-208.0100,-570.3100,-812.5000,-4.3900,-1.6500,2.5600,34.7400
3.531000,792,6432879,-211.4300,-573.7300,-812.0100,-4.2100,-1.5900,2.3800,34.8800
3.531000,793,6437376,-211.4300,-570.3100,-808.5900,-3.4100,-1.6500,2.5000,34.5000
3.547000,794,6441873,-206.0500,-565.4300,-804.6900,-2.8000,-1.7700,2.3800,34.6400
3.547000,795,6446376,-210.4500,-559.0800,-800.7800,-2.3200,-2.2000,2.3800,34.7400
3.547000,796,6450872,-208.0100,-560.5500,-800.7800,-2.2600,-2.1300,2.1300,34.7400
3.562000,797,6455371,-210.9400,-562.0100,-804.2000,-1.7100,-2.3800,2.3200,34.9300
3.562000,798,6459866,-213.3800,-558.1100,-803.2200,-1.7100,-2.2600,2.0700,34.5500
3.562000,799,6464370,-216.8000,-567.3800,-806.1500,-1.1000,-2.2000,2.2000,34.8300
3.562000,800,6468869,-213.3800,-569.3400,-817.3800,-0.4300,-1.8900,1.6500,34.7400
3.578000,801,6473374,-219.7300,-578.6100,-825.2000,0.9100,-1.7700,0.6700,34.7400
3.578000,802,6477740,-217.7700,-578.1200,-826.1700,2.2000,-1.4000,-0.3700,34.6900
3.578000,803,6482330,-215.3300,-571.2900,-818.3600,3.0500,-1.7700,-0.6700,34.6400
3.594000,804,6486872,-211.4300,-564.4500,-809.0800,2.9900,-1.9500,-1.1000,34.4000
3.594000,805,6491381,-212.4000,-557.1300,-799.3200,2.3200,-2.3200,-0.6100,34.7400
3.594000,806,6495885,-212.4000,-551.7600,-798.3400,0.9800,-2.8700,0.0000,34.6400
3.594000,807,6500259,-210.4500,-549.8000,-793.9500,-0.0600,-3.1700,0.8500,34.9300
3.609000,808,6504780,-214.8400,-555.1800,-784.6700,-1.3400,-3.1100,1.2800,34.9300
3.609000,809,6509287,-215.3300,-559.5700,-786.6200,-2.6800,-2.9900,1.3400,34.5000
3.609000,810,6513794,-211.9100,-558.1100,-792.9700,-3.4800,-2.8000,1.7700,34.7400
3.625000,811,6518295,-209.4700,-562.0100,-800.7800,-3.6600,-1.8300,2.1300,34.7400
3.625000,812,6522794,-211.4300,-565.4300,-800.7800,-3.2900,-1.1000,2.6800,34.5500
3.625000,813,6527290,-211.4300,-559.5700,-804.6900,-2.6200,-0.9100,3.0500,34.6400
3.640000,814,6531793,-216.3100,-567.8700,-805.6600,-1.5200,-0.4900,2.6800,34.7400
3.640000,815,6536298,-225.1000,-583.5000,-817.3800,0.4300,-0.3000,0.3000,34.5000
3.640000,816,6540667,-220.7000,-586.4300,-816.8900,2.7400,-0.3700,-1.9500,34.8800
3.640000,817,6545171,-216.8000,-577.6400,-808.5900,4.5100,-1.1600,-3.0500,34.7400
3.656000,818,6549669,-212.8900,-562.5000,-794.4300,5.2400,-1.2800,-2.2600,35.0700
3.656000,819,6554173,-212.4000,-559.5700,-790.5300,4.5700,-2.3200,-1.2800,34.6400
3.656000,820,6558666,-216.8000,-557.6200,-788.0900,3.0500,-2.7400,-0.8500,34.5000
3.656000,821,6563170,-219.2400,-556.6400,-792.4800,1.7100,-2.8700,-0.7300,34.5500
3.672000,822,6567669,-219.7300,-565.4300,-789.0600,0.1800,-2.8000,-0.6700,34.6900
3.672000,823,6572178,-210.9400,-567.3800,-797.8500,-1.4600,-2.8000,-0.0600,34.6400
