host_elapsed_s,seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
8.234000,1826,9377217,-670.9000,-693.8500,-288.5700,-0.7900,-0.5500,0.0000,33.6400
8.234000,1827,9381728,-677.2500,-698.2400,-290.5300,-0.6100,-0.6100,0.2400,33.8300
8.234000,1828,9386252,-674.8000,-699.7100,-289.0600,-0.7900,-0.5500,0.3000,33.7800
8.234000,1829,9390768,-669.4300,-695.8000,-289.5500,-0.9800,-0.7300,0.2400,33.6400
8.250000,1830,9395284,-677.7300,-701.1700,-294.9200,-0.9100,-0.6100,0.6700,33.6800
8.250000,1831,9399800,-671.3900,-696.7800,-291.0200,-0.9800,-0.6700,0.3700,33.4400
8.250000,1832,9404311,-666.9900,-699.2200,-288.5700,-1.0400,-0.7300,0.7900,33.6800
8.265000,1833,9408826,-677.2500,-696.2900,-290.5300,-0.8500,-0.5500,0.6100,33.6800
8.265000,1834,9413338,-674.8000,-697.2700,-288.5700,-1.1000,-0.9800,0.5500,33.7800
8.265000,1835,9417852,-670.4100,-699.7100,-292.9700,-1.1000,-0.7300,0.6100,33.7800
8.265000,1836,9422363,-679.2000,-701.1700,-292.4800,-1.0400,-0.3700,0.7300,33.5900
8.281000,1837,9426877,-670.9000,-693.3600,-289.5500,-1.0400,-0.6700,0.1800,33.6400
8.281000,1838,9431387,-674.8000,-696.7800,-292.4800,-0.9100,-0.7900,0.5500,33.4400
8.281000,1839,9435901,-680.1800,-698.7300,-294.9200,-0.9100,-0.6700,0.0000,33.4900
8.296000,1840,9440420,-678.2200,-695.3100,-294.9200,-0.8500,-0.7900,-0.3000,33.5900
8.296000,1841,9444946,-675.2900,-700.2000,-294.4300,-0.7300,-0.6700,0.0000,33.6400
8.296000,1842,9449469,-675.7800,-698.7300,-298.3400,-0.9800,-0.6700,-0.4300,33.5900
8.296000,1843,9453994,-670.9000,-696.2900,-290.0400,-0.8500,-0.7900,-0.4300,33.7800
8.312000,1844,9458504,-672.3600,-696.2900,-293.9500,-0.7900,-0.6100,-0.3000,33.4900
8.312000,1845,9463019,-672.3600,-696.2900,-294.9200,-0.7300,-0.7300,-0.3000,33.7800
8.312000,1846,9467534,-672.3600,-695.8000,-289.5500,-0.9100,-0.7300,-0.3700,33.6800
8.328000,1847,9472052,-672.3600,-702.6400,-291.0200,-0.8500,-0.4900,-0.1800,33.6400
8.328000,1848,9476566,-673.3400,-699.2200,-289.5500,-0.8500,-0.4900,-0.1800,33.6800
8.328000,1849,9481075,-666.0200,-691.4100,-289.0600,-0.7900,-0.7900,0.0600,33.4900
8.328000,1850,9485590,-675.2900,-699.2200,-291.5000,-0.7300,-0.9100,0.1800,33.5900
8.343000,1851,9490108,-675.2900,-702.6400,-287.6000,-0.9800,-0.8500,0.2400,33.6800
8.343000,1852,9494619,-663.0900,-694.3400,-289.5500,-0.8500,-0.9100,0.4900,33.8800
8.343000,1853,9499128,-679.2000,-698.7300,-294.9200,-1.0400,-0.5500,0.7300,33.7800
8.359000,1854,9503639,-674.8000,-696.2900,-291.9900,-1.1000,-0.7300,0.5500,33.4400
8.359000,1855,9508153,-676.7600,-688.4800,-293.4600,-0.9100,-0.7900,0.7900,33.6400
8.359000,1856,9512661,-682.6200,-700.6800,-294.4300,-0.7900,-0.6100,0.7300,33.6400
8.375000,1857,9517170,-671.8700,-689.9400,-288.0900,-1.2200,-0.6700,0.6700,33.8300
8.375000,1858,9521679,-673.8300,-694.3400,-291.5000,-0.9800,-0.7300,0.6100,34.1200
8.375000,1859,9526191,-683.1100,-705.5700,-292.9700,-0.8500,-0.7900,0.6700,33.5900
8.375000,1860,9530698,-672.3600,-688.4800,-292.4800,-0.9800,-0.7300,0.3000,33.6800
8.390000,1861,9535212,-671.8700,-693.3600,-284.6700,-0.6700,-0.6700,0.4900,33.8800
8.390000,1862,9539724,-679.2000,-698.2400,-297.8500,-0.7300,-0.4300,0.0600,33.4900
8.390000,1863,9544244,-672.3600,-684.0800,-289.0600,-1.0400,-0.5500,-0.3000,33.4400
8.406000,1864,9548765,-672.3600,-697.2700,-290.0400,-0.6100,-0.6700,-0.1800,33.8300
8.406000,1865,9553276,-682.1300,-703.6100,-291.9900,-0.4900,-0.7300,-0.6100,33.8300
8.406000,1866,9557791,-670.9000,-693.3600,-291.0200,-0.9800,-0.8500,-0.6100,33.5900
8.406000,1867,9562300,-676.2700,-705.0800,-291.9900,-0.9800,-0.7300,-0.6100,33.5900
8.421000,1868,9566812,-672.3600,-698.7300,-291.5000,-0.4300,-0.5500,-0.4900,33.8800
8.421000,1869,9571328,-669.9200,-690.9200,-292.4800,-0.9100,-0.6100,-0.5500,33.6400
8.421000,1870,9575845,-674.8000,-701.6600,-298.8300,-0.6100,-0.6100,-0.3000,33.7800
8.437000,1871,9580361,-672.8500,-694.8200,-290.5300,-0.9100,-0.7300,-0.0600,34.0200
8.437000,1872,9584879,-664.5500,-694.3400,-290.0400,-0.9800,-0.7900,-0.1200,33.5900
8.437000,1873,9589392,-675.7800,-702.6400,-298.3400,-0.7900,-0.6700,0.4900,33.6800
8.437000,1874,9593906,-672.8500,-694.8200,-288.0900,-1.1600,-0.9800,0.4300,33.7800
8.453000,1875,9598422,-670.4100,-695.3100,-291.5000,-1.1600,-0.7900,0.5500,33.8800
8.453000,1876,9602939,-679.6900,-704.5900,-299.8000,-1.0400,-0.5500,0.7900,33.8300
8.453000,1877,9607452,-673.3400,-696.2900,-295.4100,-1.1000,-0.8500,0.6100,33.4900
8.468000,1878,9611970,-672.3600,-689.4500,-295.4100,-1.1600,-0.7900,0.7300,33.7800
8.468000,1879,9616483,-681.1500,-703.1200,-296.3900,-0.7900,-0.6700,0.8500,33.4400
8.468000,1880,9621001,-671.8700,-694.3400,-288.5700,-1.0400,-0.6700,0.4900,33.8300
8.468000,1881,9625514,-672.3600,-693.3600,-293.9500,-0.9100,-0.6700,0.4300,33.6800
8.484000,1882,9630028,-680.6600,-700.2000,-295.9000,-0.6700,-0.7300,0.3700,33.6400
8.484000,1883,9634538,-673.8300,-691.8900,-289.0600,-0.9800,-0.7300,0.0600,33.7800
8.484000,1884,9639052,-671.3900,-691.8900,-292.4800,-0.7900,-0.6100,0.0600,33.6800
8.500000,1885,9643562,-683.1100,-700.2000,-291.9900,-0.7900,-0.7900,-0.3000,33.8300
8.500000,1886,9648075,-670.4100,-694.3400,-291.0200,-1.0400,-0.7300,-0.3700,33.6800
8.500000,1887,9652586,-671.3900,-697.2700,-292.4800,-0.5500,-0.5500,-0.1200,33.6800
8.515000,1888,9657096,-676.2700,-702.6400,-292.9700,-0.6100,-0.6100,-0.4900,33.7800
8.515000,1889,9661607,-668.4600,-689.9400,-285.6400,-0.7900,-0.9100,-0.4900,33.6800
8.515000,1890,9666114,-677.2500,-695.8000,-291.5000,-0.7300,-0.5500,-0.5500,33.4900
8.515000,1891,9670628,-682.6200,-701.6600,-291.9900,-0.7900,-0.7900,-0.3000,33.6400
8.531000,1892,9675139,-667.9700,-692.3800,-291.9900,-0.9800,-0.6100,-0.1800,33.7800
8.531000,1893,9679649,-678.2200,-698.7300,-297.8500,-0.8500,-0.5500,0.0600,33.3000
8.531000,1894,9684171,-676.2700,-700.6800,-295.4100,-1.1600,-0.5500,0.0000,33.8300
8.531000,1895,9688682,-672.3600,-698.2400,-289.5500,-0.9100,-0.5500,0.2400,33.7800
8.546000,1896,9693206,-674.3200,-700.6800,-294.9200,-1.0400,-0.6100,0.6700,33.6400
8.546000,1897,9697714,-670.9000,-696.7800,-290.0400,-0.9800,-0.7300,0.4300,33.7800
8.546000,1898,9702224,-668.4600,-697.2700,-291.0200,-1.0400,-0.4900,0.6100,33.4900
8.562000,1899,9706733,-680.6600,-701.6600,-295.4100,-0.7300,-0.6100,0.7300,33.5900
8.562000,1900,9711247,-675.2900,-690.9200,-290.5300,-1.1000,-0.7900,0.6700,33.7800
8.562000,1901,9715763,-668.9500,-693.8500,-288.5700,-0.9100,-0.7900,0.4900,33.6800
8.578000,1902,9720275,-676.2700,-699.2200,-290.5300,-1.0400,-0.5500,0.4900,33.7800
8.578000,1903,9724786,-674.8000,-696.2900,-291.9900,-1.1000,-0.3700,0.1200,33.4900
8.578000,1904,9729295,-672.8500,-697.7500,-289.5500,-0.9800,-0.6700,0.2400,33.6800
8.578000,1905,9733810,-678.2200,-696.7800,-293.4600,-0.6700,-0.4900,0.1800,33.8800
8.593000,1906,9738325,-669.4300,-691.8900,-283.2000,-1.1600,-0.6100,0.2400,33.9700
8.593000,1907,9742839,-674.3200,-700.6800,-291.9900,-0.8500,-0.7300,0.5500,33.7800
8.593000,1908,9747355,-672.8500,-694.8200,-287.6000,-1.0400,-0.6700,0.1800,33.6400
8.609000,1909,9751867,-669.9200,-697.7500,-289.0600,-0.9100,-0.9800,0.4900,33.3500
8.609000,1910,9756378,-675.2900,-701.6600,-291.9900,-0.6700,-0.4300,0.6100,33.6800
8.609000,1911,9760891,-676.7600,-694.8200,-289.0600,-0.9100,-0.7900,0.3700,33.8300
8.609000,1912,9765407,-672.3600,-699.7100,-288.5700,-0.9800,-1.0400,0.3700,33.8800
8.625000,1913,9769918,-675.7800,-700.2000,-291.5000,-0.9100,-0.7900,0.3000,33.7800
8.625000,1914,9774435,-670.4100,-693.3600,-286.6200,-0.7900,-0.5500,0.5500,33.4400
8.625000,1915,9778956,-675.2900,-700.6800,-285.1600,-0.8500,-0.7900,0.3000,33.6400
8.640000,1916,9783473,-679.2000,-698.7300,-291.0200,-0.6100,-0.5500,0.3000,33.6400
8.640000,1917,9787983,-669.4300,-692.3800,-290.0400,-0.9100,-0.7900,0.1200,33.7800
8.640000,1918,9792494,-671.8700,-700.2000,-292.9700,-0.7300,-0.9100,0.1800,33.7800
8.640000,1919,9797011,-676.2700,-697.7500,-289.5500,-0.8500,-0.7900,0.2400,33.3500
8.656000,1920,9801525,-667.4800,-694.8200,-291.5000,-0.7900,-0.8500,0.2400,33.6400
8.656000,1921,9806038,-674.3200,-699.2200,-292.4800,-0.8500,-0.6700,0.1800,33.6800
8.656000,1922,9810549,-676.2700,-697.2700,-292.4800,-1.0400,-0.4900,0.0000,33.6400
8.671000,1923,9815056,-670.4100,-692.8700,-287.1100,-1.1600,-0.7900,0.4300,34.0200
8.671000,1924,9819577,-674.8000,-701.1700,-297.3600,-1.0400,-0.8500,0.4900,33.8300
8.671000,1925,9824086,-672.8500,-697.2700,-291.0200,-0.8500,-0.8500,0.2400,33.8800
8.671000,1926,9828598,-670.4100,-694.3400,-291.5000,-0.9100,-0.7900,0.3000,33.4400
8.687000,1927,9833110,-673.3400,-701.1700,-294.9200,-0.7900,-0.9100,0.4300,33.6400
8.687000,1928,9837623,-678.2200,-702.6400,-292.9700,-0.9800,-0.5500,0.3000,33.3500
8.687000,1929,9842123,-669.4300,-691.8900,-290.5300,-0.7300,-0.6100,0.4300,33.8800
8.703000,1930,9846635,-680.1800,-703.6100,-292.4800,-0.6100,-0.4900,0.3000,33.6800
8.703000,1931,9851143,-673.3400,-694.8200,-288.5700,-0.9800,-0.7300,0.1800,33.6800
8.703000,1932,9855652,-667.9700,-692.3800,-289.0600,-0.8500,-0.9100,0.4900,33.5900
8.703000,1933,9860167,-683.5900,-702.6400,-299.3200,-0.9100,-0.7300,0.1800,33.3500
8.718000,1934,9864677,-673.8300,-696.7800,-291.5000,-1.1600,-0.7300,-0.1200,33.7800
8.718000,1935,9869186,-669.9200,-687.0100,-287.6000,-1.1000,-0.4300,0.1200,33.4900
8.718000,1936,9873695,-679.6900,-700.6800,-292.4800,-0.6100,-0.6700,0.3000,33.6800
8.734000,1937,9878210,-672.8500,-696.7800,-292.9700,-0.9100,-0.5500,0.1200,33.7800
8.734000,1938,9882720,-667.9700,-693.8500,-290.5300,-1.0400,-0.4900,0.2400,33.5900
8.734000,1939,9887225,-675.7800,-699.2200,-294.9200,-0.9100,-0.5500,0.3000,33.8300
8.734000,1940,9891736,-666.0200,-689.9400,-287.6000,-0.9100,-0.7900,0.0000,33.4900
8.750000,1941,9896251,-668.9500,-701.1700,-291.0200,-1.1000,-0.6700,0.3000,33.8300
8.750000,1942,9900775,-676.7600,-701.6600,-294.4300,-0.6700,-0.7300,0.1800,33.7800
8.750000,1943,9905291,-670.9000,-692.3800,-285.1600,-0.9100,-0.7900,0.1200,33.8300
8.765000,1944,9909804,-673.3400,-699.2200,-293.9500,-0.8500,-0.5500,0.4900,33.4400
8.765000,1945,9914317,-675.2900,-701.6600,-291.9900,-0.6700,-0.7300,0.2400,33.3500
8.765000,1946,9918834,-667.4800,-688.4800,-287.1100,-0.9100,-0.9100,0.1200,33.3500
8.781000,1947,9923351,-673.8300,-699.2200,-294.9200,-0.8500,-0.8500,0.1800,33.8300
8.781000,1948,9927866,-674.3200,-698.2400,-291.9900,-0.6100,-0.6700,0.2400,33.6400
8.781000,1949,9932376,-667.4800,-688.9600,-285.6400,-1.1600,-0.5500,0.0600,33.8300
8.781000,1950,9936896,-676.2700,-700.6800,-294.4300,-0.9800,-0.4300,0.3700,33.6800
8.796000,1951,9941409,-670.4100,-691.8900,-292.4800,-0.6700,-0.3700,0.3000,33.6800
8.796000,1952,9945927,-670.4100,-694.3400,-294.4300,-1.0400,-0.9800,0.3700,33.4900
8.796000,1953,9950444,-681.1500,-698.7300,-299.8000,-0.9100,-0.5500,0.5500,33.7800
8.812000,1954,9954967,-671.3900,-691.8900,-292.9700,-0.8500,-0.6700,0.4900,33.7800
8.812000,1955,9959477,-673.8300,-692.3800,-293.4600,-1.1600,-0.4300,0.5500,33.6400
8.812000,1956,9963991,-680.1800,-700.2000,-296.3900,-0.7300,-0.9100,0.6100,33.5900
8.812000,1957,9968500,-671.8700,-693.3600,-287.6000,-1.0400,-0.6700,0.6100,33.6800
8.828000,1958,9973013,-673.8300,-698.2400,-290.5300,-0.8500,-0.6700,0.0000,33.8800
8.828000,1959,9977520,-677.2500,-700.2000,-294.4300,-0.8500,-0.4300,0.4300,33.8300
8.828000,1960,9982044,-674.3200,-694.8200,-289.5500,-1.0400,-0.7900,0.0600,33.6400
8.843000,1961,9986559,-676.7600,-693.8500,-293.4600,-0.9100,-0.6100,0.1200,33.4900
8.843000,1962,9991075,-675.2900,-699.2200,-290.0400,-1.0400,-0.3700,0.1200,33.6800
8.843000,1963,9995581,-670.9000,-692.8700,-288.5700,-0.9100,-0.6100,0.1800,33.9700
8.843000,1964,10000094,-674.3200,-696.2900,-298.3400,-0.6700,-0.6100,0.0600,33.6400
8.859000,1965,10004609,-674.3200,-693.8500,-290.0400,-0.8500,-0.6700,-0.0600,33.7800
8.859000,1966,10009128,-670.9000,-693.8500,-287.6000,-0.7900,-0.6100,-0.1200,33.7800
8.859000,1967,10013635,-669.9200,-700.2000,-292.4800,-0.9100,-0.6700,0.1200,33.7800
8.875000,1968,10018144,-669.9200,-695.3100,-289.0600,-0.6700,-0.3700,-0.0600,33.7800
8.875000,1969,10022661,-670.9000,-692.8700,-290.0400,-1.0400,-0.8500,-0.1800,33.3500
8.875000,1970,10027175,-678.7100,-698.2400,-292.4800,-0.6700,-0.6700,0.3000,33.4900
8.875000,1971,10031691,-669.4300,-693.8500,-293.4600,-0.9100,-0.7900,-0.0600,33.6400
8.890000,1972,10036212,-677.2500,-698.2400,-294.4300,-1.0400,-0.6700,0.0000,33.8800
8.890000,1973,10040727,-670.9000,-702.6400,-293.9500,-0.8500,-0.6700,0.0000,33.4900
8.890000,1974,10045254,-670.9000,-695.8000,-287.1100,-0.9800,-0.8500,0.0000,33.6400
8.906000,1975,10049770,-672.8500,-698.2400,-291.5000,-1.0400,-0.6100,0.0600,33.3500
8.906000,1976,10054299,-677.7300,-701.1700,-293.4600,-0.7300,-0.7300,0.1200,33.6800
8.906000,1977,10058818,-671.8700,-691.4100,-288.5700,-0.9100,-0.7900,0.2400,33.7800
8.906000,1978,10063336,-671.3900,-695.8000,-292.4800,-0.7900,-0.5500,0.1200,33.6400
8.921000,1979,10067852,-676.2700,-702.6400,-290.5300,-0.7900,-0.6700,0.0600,33.8300
8.921000,1980,10072373,-671.8700,-690.9200,-291.5000,-0.9100,-0.8500,0.0000,33.8800
8.921000,1981,10076890,-676.2700,-699.7100,-291.5000,-0.7300,-0.4900,0.1800,33.4400
8.937000,1982,10081422,-678.7100,-700.6800,-294.4300,-0.6700,-0.6700,0.2400,33.6800
8.937000,1983,10085940,-668.4600,-691.8900,-289.5500,-0.9100,-0.7300,0.2400,33.6400
8.937000,1984,10090465,-673.8300,-701.1700,-295.4100,-0.9100,-0.7900,0.6700,33.9700
8.937000,1985,10094980,-672.8500,-697.2700,-289.0600,-0.7300,-0.6700,0.1800,33.7800
8.953000,1986,10099497,-673.8300,-692.3800,-292.9700,-0.9800,-0.7300,0.4300,33.6400
8.953000,1987,10104011,-677.2500,-702.6400,-298.3400,-0.7900,-0.6700,0.3000,33.8300
8.953000,1988,10108522,-668.9500,-696.2900,-286.1300,-0.9800,-0.6700,0.3700,33.6800
8.968000,1989,10113036,-672.3600,-699.7100,-293.9500,-1.0400,-0.8500,0.3000,33.6800
8.968000,1990,10117549,-674.8000,-701.6600,-288.0900,-0.7300,-0.6700,0.4900,33.7800
8.968000,1991,10122066,-663.0900,-691.8900,-287.6000,-0.9100,-0.5500,0.1200,33.5900
8.968000,1992,10126577,-673.8300,-700.6800,-292.4800,-0.9800,-0.6100,0.2400,33.4400
8.984000,1993,10131087,-676.2700,-700.6800,-290.0400,-0.8500,-0.4900,0.0600,33.8800
8.984000,1994,10135604,-667.4800,-691.8900,-285.1600,-0.9100,-0.7300,0.1200,33.6800
8.984000,1995,10140123,-674.3200,-701.1700,-294.4300,-0.9800,-0.6100,0.2400,33.4400
9.000000,1996,10144638,-677.7300,-697.2700,-287.1100,-0.5500,-0.5500,0.3700,33.6400
9.000000,1997,10149142,-666.9900,-692.8700,-291.0200,-1.0400,-0.8500,0.3000,33.6800
9.000000,1998,10153655,-679.6900,-701.6600,-293.4600,-0.6100,-0.6100,0.5500,33.6800
9.015000,1999,10158163,-676.7600,-696.7800,-292.9700,-0.8500,-0.3000,0.5500,33.8300
9.015000,2000,10162739,-667.4800,-693.8500,-285.1600,-0.9800,-0.7300,0.5500,33.8300
9.015000,2001,10167257,-674.8000,-702.6400,-300.2900,-0.8500,-0.7300,0.9100,33.3500
9.015000,2002,10171770,-679.2000,-697.7500,-291.5000,-0.7900,-0.6700,0.6100,33.6400
9.031000,2003,10176285,-671.3900,-692.8700,-290.5300,-0.9800,-0.6700,0.4900,33.6400
9.031000,2004,10180797,-682.6200,-698.2400,-297.8500,-1.0400,-0.6100,0.8500,33.7800
9.031000,2005,10185316,-675.2900,-696.2900,-287.6000,-1.0400,-0.8500,0.1800,33.7800
9.046000,2006,10189831,-672.8500,-691.8900,-289.0600,-0.9800,-0.7900,0.3700,33.4400
9.046000,2007,10194348,-677.2500,-700.2000,-293.9500,-0.6700,-0.7900,0.4900,33.6400
9.046000,2008,10198862,-675.2900,-694.8200,-291.5000,-1.1000,-0.7900,0.2400,33.6400
9.046000,2009,10203378,-668.9500,-694.3400,-286.1300,-0.9100,-0.5500,0.1200,33.6400
9.062000,2010,10207893,-677.7300,-698.7300,-292.4800,-0.7300,-0.7900,0.0000,33.4900
9.062000,2011,10212420,-671.3900,-693.3600,-289.5500,-0.9800,-0.6700,0.0600,33.8300
9.062000,2012,10216953,-680.1800,-695.3100,-292.9700,-0.9100,-0.6100,0.0600,33.4900
9.078000,2013,10221472,-675.7800,-697.7500,-293.9500,-0.9100,-0.7300,-0.0600,33.4900
9.078000,2014,10225998,-667.4800,-690.4300,-289.5500,-0.7300,-0.7900,0.0000,33.6400
9.078000,2015,10230516,-673.3400,-695.8000,-286.1300,-0.9100,-0.6700,0.2400,33.4400
9.078000,2016,10235042,-680.6600,-700.2000,-295.9000,-0.8500,-0.6700,0.3700,33.8800
9.093000,2017,10239554,-667.9700,-693.8500,-294.4300,-0.9100,-0.7900,0.6100,34.0200
9.093000,2018,10244070,-677.2500,-699.7100,-293.9500,-0.7900,-0.7900,0.6100,33.7800
9.093000,2019,10248584,-673.3400,-695.3100,-288.5700,-1.0400,-1.0400,0.5500,33.7800
9.109000,2020,10253095,-669.4300,-698.2400,-285.6400,-0.9800,-0.9100,0.7900,33.6400
9.109000,2021,10257611,-676.2700,-697.2700,-299.8000,-0.9100,-0.4900,0.8500,33.4900
9.109000,2022,10262127,-675.7800,-697.2700,-291.9900,-0.9100,-0.8500,0.6100,33.8800
9.109000,2023,10266641,-680.1800,-695.8000,-289.0600,-0.7300,-0.7900,0.4900,33.4900
9.125000,2024,10271154,-676.7600,-694.8200,-289.5500,-0.7900,-0.6700,0.6100,33.6400
9.125000,2025,10275664,-674.8000,-692.3800,-287.1100,-1.0400,-0.7300,0.1800,33.6400
9.125000,2026,10280181,-673.3400,-694.3400,-287.6000,-0.7300,-0.6100,0.2400,33.5900
9.140000,2027,10284690,-676.7600,-698.2400,-290.5300,-0.9100,-0.8500,0.1200,33.6400
9.140000,2028,10289206,-670.9000,-692.3800,-287.6000,-0.8500,-0.7900,0.0600,33.7800
9.140000,2029,10293722,-669.9200,-700.6800,-294.9200,-0.9800,-0.6100,0.1200,33.7800
9.156000,2030,10298241,-673.3400,-692.3800,-290.5300,-0.8500,-0.4300,0.0000,33.6400
9.156000,2031,10302754,-670.4100,-693.8500,-290.0400,-0.9100,-0.9100,-0.1800,33.5900
9.156000,2032,10307281,-677.2500,-700.2000,-291.9900,-0.7300,-0.6100,0.1800,33.4900
9.156000,2033,10311797,-671.3900,-692.8700,-291.0200,-0.9800,-0.8500,0.1200,33.6400
9.171000,2034,10316314,-670.9000,-692.8700,-286.1300,-1.0400,-0.9100,0.2400,33.7800
9.171000,2035,10320831,-683.5900,-694.3400,-292.4800,-0.7900,-0.7900,0.2400,33.6800
9.171000,2036,10325348,-672.8500,-689.9400,-290.0400,-1.1000,-0.6100,0.1200,33.6400
9.171000,2037,10329865,-672.8500,-694.8200,-291.0200,-0.9100,-0.9100,0.6100,33.6400
9.187000,2038,10334382,-676.7600,-705.0800,-292.4800,-0.7900,-0.6100,0.5500,33.8300
9.187000,2039,10338896,-670.4100,-689.4500,-291.0200,-0.7900,-0.6700,0.3000,33.8800
9.187000,2040,10343413,-676.2700,-697.2700,-290.0400,-1.2200,-0.6700,0.4900,33.8300
9.203000,2041,10347927,-686.5200,-702.1500,-288.5700,-0.9800,-0.4900,0.5500,33.6400
9.203000,2042,10352444,-671.3900,-691.8900,-286.6200,-0.8500,-0.9100,0.1200,33.4400
9.203000,2043,10356968,-669.4300,-697.7500,-291.5000,-0.6700,-0.7900,0.3000,33.6800
9.218000,2044,10361485,-679.2000,-704.5900,-296.3900,-0.8500,-0.8500,-0.0600,33.3500
9.218000,2045,10366007,-671.3900,-694.8200,-291.5000,-1.0400,-0.8500,-0.0600,33.8300
9.218000,2046,10370522,-674.8000,-700.2000,-289.0600,-0.6100,-0.6100,0.3700,33.6400
9.218000,2047,10375040,-675.7800,-701.1700,-291.5000,-0.7300,-0.7300,-0.0600,33.8800
9.234000,2048,10379560,-662.6000,-695.8000,-288.5700,-0.9100,-0.9100,0.1200,33.5900
9.234000,2049,10384080,-670.4100,-701.1700,-294.9200,-0.4900,-0.6700,0.3000,33.6800
9.234000,2050,10388595,-676.2700,-697.2700,-292.4800,-0.8500,-0.7300,0.0600,33.6400
9.250000,2051,10393112,-666.5000,-687.9900,-289.0600,-1.1000,-0.7900,0.3700,33.8300
9.250000,2052,10397626,-677.7300,-697.7500,-293.4600,-0.7900,-0.5500,0.6100,34.0200
9.250000,2053,10402134,-673.8300,-696.7800,-291.9900,-1.1000,-0.5500,0.3700,33.6800
9.250000,2054,10406646,-669.9200,-692.8700,-285.6400,-0.9100,-0.4300,0.3000,33.5900
9.265000,2055,10411160,-677.2500,-699.2200,-294.4300,-0.6700,-0.6100,0.6100,33.4900
9.265000,2056,10415669,-676.7600,-695.8000,-293.4600,-0.9800,-0.6700,0.2400,33.6400
9.265000,2057,10420185,-672.3600,-693.8500,-290.5300,-0.7300,-0.6700,0.1800,33.4400
9.281000,2058,10424696,-683.1100,-699.2200,-297.8500,-0.6700,-0.5500,0.2400,33.7800
9.281000,2059,10429214,-674.8000,-691.4100,-291.0200,-0.9100,-0.7900,0.1800,33.6400
9.281000,2060,10433724,-671.8700,-698.2400,-292.4800,-0.7900,-0.6100,-0.1800,33.9700
9.281000,2061,10438245,-678.7100,-700.6800,-292.9700,-0.6100,-0.6700,-0.1200,34.0200
9.296000,2062,10442757,-675.2900,-694.3400,-284.6700,-0.6700,-0.7300,-0.1200,33.6400
9.296000,2063,10447276,-671.8700,-697.2700,-291.5000,-0.9100,-0.6700,-0.2400,33.6400
9.296000,2064,10451793,-684.0800,-700.6800,-291.9900,-0.7300,-0.7900,0.0600,33.6400
9.312000,2065,10456318,-670.9000,-697.7500,-286.1300,-0.9800,-0.6100,-0.1200,33.7800
9.312000,2066,10460835,-673.3400,-700.6800,-292.4800,-0.9100,-0.6700,0.0000,33.8800
9.312000,2067,10465357,-673.8300,-699.7100,-290.0400,-0.7900,-0.8500,0.1200,33.4900
9.312000,2068,10469879,-670.9000,-691.4100,-292.9700,-0.8500,-0.7900,0.0600,33.6800
9.328000,2069,10474399,-672.3600,-694.8200,-292.9700,-0.7900,-0.5500,0.1200,33.7800
9.328000,2070,10478916,-675.2900,-699.2200,-290.0400,-0.6100,-0.7900,0.1800,33.8800
9.328000,2071,10483435,-667.4800,-695.8000,-294.4300,-0.8500,-0.7900,0.4300,33.7800
9.343000,2072,10487960,-676.7600,-698.7300,-293.9500,-0.9800,-0.5500,0.1800,33.6400
9.343000,2073,10492473,-672.8500,-694.8200,-285.6400,-0.9100,-0.5500,0.1800,33.8300
9.343000,2074,10496987,-672.8500,-696.7800,-294.4300,-0.9100,-0.5500,0.6700,33.8300
9.343000,2075,10501502,-674.3200,-697.2700,-292.4800,-0.6700,-0.6100,0.7300,33.7800
9.359000,2076,10506017,-671.3900,-696.7800,-293.4600,-1.1600,-0.7300,0.6100,33.6400
9.359000,2077,10510526,-674.3200,-696.7800,-291.5000,-1.0400,-0.7300,0.4300,33.4400
9.359000,2078,10515037,-676.7600,-694.3400,-292.9700,-0.8500,-0.5500,0.3000,33.8800
9.375000,2079,10519549,-671.3900,-692.3800,-286.6200,-0.9100,-0.9100,0.0600,33.8300
9.375000,2080,10524071,-674.8000,-703.6100,-293.9500,-0.6700,-0.9100,0.1800,33.6400
9.375000,2081,10528587,-674.3200,-696.7800,-285.6400,-0.7900,-0.7300,0.1800,33.8300
9.390000,2082,10533101,-671.3900,-694.8200,-285.1600,-0.9800,-0.8500,0.0600,33.7800
9.390000,2083,10537618,-676.2700,-706.0500,-297.3600,-0.9100,-0.6100,-0.1200,33.6400
9.390000,2084,10542136,-675.7800,-693.8500,-292.9700,-0.9100,-0.6700,-0.1800,33.8300
9.390000,2085,10546651,-669.4300,-694.8200,-291.5000,-0.8500,-0.6100,-0.1800,33.6800
9.406000,2086,10551165,-677.2500,-704.1000,-288.5700,-0.4300,-0.5500,-0.0600,33.7800
9.406000,2087,10555680,-674.8000,-691.4100,-293.9500,-0.6700,-0.6700,0.0000,33.7800
9.406000,2088,10560198,-673.8300,-694.8200,-287.1100,-0.7900,-0.6700,0.0600,33.8300
9.421000,2089,10564727,-678.2200,-703.6100,-298.8300,-0.7900,-0.7300,0.3000,33.8800
9.421000,2090,10569241,-673.3400,-695.3100,-289.5500,-0.9800,-0.6100,0.1800,33.4400
9.421000,2091,10573754,-671.8700,-699.7100,-290.0400,-0.6700,-0.6100,0.5500,34.0200
9.421000,2092,10578271,-679.6900,-698.7300,-294.4300,-0.9100,-0.3700,0.3000,33.6800
