host_elapsed_s,seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
4.766000,1073,5918054,-177.7300,-587.4000,-796.3900,0.6100,-1.5200,-0.7300,34.5000
4.782000,1074,5922565,-177.2500,-576.6600,-784.6700,-0.2400,-1.8300,0.1800,34.4000
4.782000,1075,5927083,-176.7600,-574.7100,-782.7100,-1.5900,-1.9500,0.6100,34.2100
4.782000,1076,5931590,-179.2000,-578.1200,-788.0900,-3.1100,-1.5900,1.2200,34.6400
4.782000,1077,5936169,-181.1500,-585.9400,-795.9000,-4.7000,-1.3400,1.5900,34.4000
4.797000,1078,5940719,-179.6900,-591.3100,-804.6900,-4.5100,-0.9800,1.7700,34.4000
4.797000,1079,5945236,-183.1100,-601.5600,-810.5500,-3.1100,-0.5500,1.1000,34.6400
4.797000,1080,5949741,-187.5000,-598.1400,-811.5200,-2.0700,-0.3000,0.5500,34.5000
4.813000,1081,5954256,-192.3800,-581.0500,-811.0400,-0.8500,0.0000,0.3700,34.5500
4.813000,1082,5958768,-193.8500,-581.5400,-804.2000,-0.4300,0.1800,-0.2400,34.2100
4.813000,1083,5963289,-190.4300,-574.2200,-801.7600,-0.0600,0.1200,-0.7300,34.5000
4.813000,1084,5967803,-183.5900,-580.0800,-802.2500,-0.4900,0.0600,-0.7900,34.5000
4.829000,1085,5972320,-182.6200,-574.7100,-804.6900,0.0000,0.2400,-1.2800,34.4000
4.829000,1086,5976830,-180.6600,-582.0300,-802.7300,0.1200,0.2400,-1.6500,34.3600
4.829000,1087,5981351,-175.2900,-580.5700,-801.2700,0.1200,0.1200,-1.8300,34.5500
4.844000,1088,5985857,-172.3600,-584.9600,-796.3900,-0.1200,-0.1200,-1.3400,34.4000
4.844000,1089,5990376,-169.4300,-585.4500,-793.4600,-0.8500,-0.3000,-0.6100,34.4000
4.844000,1090,5994891,-173.3400,-581.0500,-794.9200,-2.0100,-0.3700,0.8500,34.4000
4.844000,1091,5999408,-172.3600,-580.0800,-791.0200,-2.6200,-0.4300,1.3400,34.5000
4.860000,1092,6003919,-177.7300,-580.0800,-798.3400,-3.3500,0.0000,1.6500,34.5000
4.860000,1093,6008419,-178.2200,-576.6600,-801.7600,-3.6000,-0.3000,1.6500,34.6400
4.860000,1094,6012942,-179.2000,-577.1500,-803.2200,-2.9900,-0.2400,1.7100,34.5500
4.875000,1095,6017463,-180.6600,-571.2900,-801.2700,-2.2000,-0.2400,1.8300,34.4000
4.875000,1096,6021973,-182.6200,-569.8200,-800.7800,-1.5200,-0.1800,1.1600,34.4000
4.875000,1097,6026484,-180.6600,-574.7100,-794.9200,-1.3400,-0.4300,0.6100,34.5000
4.875000,1098,6030992,-181.6400,-574.2200,-802.2500,-0.6100,-0.4900,0.3000,34.5500
4.891000,1099,6035502,-182.6200,-577.6400,-798.8300,-1.1000,-0.4300,0.1800,34.4000
4.891000,1100,6040004,-179.2000,-572.7500,-800.2900,-1.2800,-0.4300,0.3700,34.3100
4.891000,1101,6044513,-179.2000,-575.6800,-800.2900,-1.6500,-0.6100,1.1600,34.3600
4.907000,1102,6049015,-178.2200,-574.7100,-797.3600,-2.5000,-0.4900,1.5900,34.4000
4.907000,1103,6053524,-179.2000,-574.2200,-800.7800,-2.8700,-0.5500,1.9500,34.5000
4.907000,1104,6058025,-176.2700,-570.8000,-804.6900,-3.2900,-0.7300,2.5000,34.4000
4.922000,1105,6062533,-181.6400,-572.2700,-805.1800,-3.6600,-0.7300,3.0500,34.6400
4.922000,1106,6067041,-180.1800,-574.7100,-802.7300,-3.7800,-0.5500,3.1100,34.2100
4.922000,1107,6071552,-182.6200,-575.2000,-806.1500,-4.0900,-0.4900,3.3500,34.3100
4.922000,1108,6076065,-178.7100,-575.6800,-807.1300,-3.8400,-0.1800,3.4100,34.5000
4.938000,1109,6080581,-183.5900,-575.2000,-807.6200,-3.6600,0.4300,3.7200,34.3100
4.938000,1110,6085084,-178.2200,-583.9800,-812.0100,-3.4800,0.0600,3.3500,34.4000
4.938000,1111,6089595,-178.2200,-591.8000,-817.3800,-2.7400,0.4900,2.4400,34.4000
4.938000,1112,6094110,-179.2000,-589.3600,-812.0100,-1.6500,0.9800,1.5900,34.5500
4.954000,1113,6098616,-183.5900,-581.5400,-806.1500,-0.7300,0.2400,0.5500,34.5500
4.954000,1114,6103123,-177.2500,-572.2700,-793.9500,-0.0600,-0.6700,0.4900,34.3100
4.954000,1115,6107635,-171.8700,-573.7300,-798.8300,-0.1800,-0.9800,0.8500,34.5500
4.969000,1116,6112153,-178.2200,-576.6600,-800.7800,-0.9800,-1.2200,0.5500,34.2100
4.969000,1117,6116663,-179.2000,-583.9800,-800.7800,-0.9100,-1.4000,0.8500,34.3100
4.969000,1118,6121174,-181.1500,-569.8200,-802.7300,-0.4300,-1.4600,0.9100,34.3600
4.985000,1119,6125686,-178.7100,-562.5000,-789.5500,-0.1200,-1.5200,1.2200,34.5500
4.985000,1120,6130198,-171.8700,-562.5000,-792.4800,-1.1600,-1.7700,1.5200,34.5000
4.985000,1121,6134707,-182.1300,-563.9600,-788.5700,-1.4600,-2.3200,2.2000,34.6900
4.985000,1122,6139213,-186.5200,-578.1200,-796.8700,-1.3400,-2.3200,2.5000,34.2100
5.000000,1123,6143794,-183.1100,-596.6800,-814.9400,-1.1000,-0.8500,0.2400,34.5000
