seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
173,402985886,-256.84,-987.30,-12.21,-0.67,-0.61,-1.16,34.02
174,402989944,-250.49,-983.40,-10.25,-0.67,-0.85,-1.16,34.16
175,402993993,-249.02,-981.93,-9.28,-1.16,-0.73,-0.79,34.21
176,402999787,-250.98,-991.70,-10.74,-0.79,-0.61,-0.18,34.21
177,403003836,-250.49,-986.33,-8.30,-0.67,-0.55,0.43,34.36
178,403007886,-250.98,-977.54,-14.65,-1.10,-0.79,0.91,34.31
179,403011944,-258.30,-990.72,-14.65,-0.73,-0.67,1.65,34.12
180,403015993,-258.30,-989.75,-6.84,-0.43,-0.49,1.04,34.36
181,403021787,-258.30,-981.45,-3.91,-0.85,-0.98,0.24,34.40
182,403025836,-257.81,-984.86,-13.18,-0.91,-0.79,-0.12,34.31
183,403029886,-258.30,-985.84,-13.18,-0.61,-0.49,-0.30,34.50
184,403033944,-255.37,-986.33,-7.81,-0.79,-0.98,-0.79,34.36
185,403037993,-250.98,-982.91,-14.16,-1.04,-0.79,-0.85,34.50
186,403043787,-254.39,-988.77,-13.18,-0.85,-0.67,-0.49,34.36
187,403047836,-256.35,-988.28,-13.67,-0.61,-0.73,-0.43,34.40
188,403051886,-252.44,-983.40,-9.77,-0.91,-0.98,-0.06,34.50
189,403055944,-255.37,-983.89,-15.14,-0.91,-0.67,0.43,34.02
190,403059993,-255.37,-986.82,-14.65,-0.43,-0.49,0.43,34.40
191,403065787,-254.39,-982.42,-9.77,-0.73,-0.85,0.30,34.21
192,403069836,-257.32,-984.37,-12.21,-0.91,-0.67,0.37,33.97
193,403073886,-257.81,-990.23,-14.65,-0.67,-0.55,0.37,34.36
194,403077944,-258.30,-985.35,-11.72,-0.61,-0.67,-0.06,34.31
195,403081993,-252.44,-976.56,-10.74,-0.85,-0.91,0.18,34.31
196,403087787,-252.44,-985.84,-17.09,-0.79,-0.43,0.30,34.31
197,403091836,-255.37,-985.35,-11.72,-0.55,-0.73,0.18,34.12
198,403095886,-252.44,-979.00,-9.77,-0.79,-0.67,0.12,34.50
199,403099944,-255.86,-983.89,-11.72,-0.85,-0.61,0.00,34.40
200,403103993,-256.84,-988.77,-16.60,-0.91,-0.55,-0.06,34.12
201,403109787,-251.95,-980.47,-12.70,-0.67,-0.79,-0.18,34.21
202,403113836,-256.84,-984.37,-8.30,-1.04,-0.73,-0.06,34.40
203,403117886,-258.79,-986.82,-13.67,-0.67,-0.79,-0.06,34.21
204,403121944,-255.37,-988.28,-10.74,-0.67,-0.61,-0.30,34.21
205,403125993,-249.51,-984.37,-12.21,-0.79,-0.61,-0.37,34.12
206,403131787,-253.42,-987.79,-12.21,-1.04,-0.61,-0.18,34.36
207,403135836,-254.88,-987.79,-12.21,-0.91,-0.67,-0.30,34.31
208,403139886,-253.91,-982.42,-13.67,-0.85,-0.73,0.00,34.31
209,403143944,-253.91,-983.89,-14.65,-0.98,-0.67,-0.06,34.40
210,403149787,-257.32,-986.33,-13.67,-0.73,-0.55,0.12,34.16
211,403153836,-251.46,-987.79,-10.25,-0.79,-0.67,-0.06,34.16
212,403157886,-254.88,-990.72,-10.25,-0.98,-0.43,0.37,34.40
213,403161944,-252.44,-988.77,-11.72,-0.85,-0.79,0.12,34.31
214,403165993,-254.88,-986.82,-14.16,-0.85,-0.79,0.00,34.31
215,403171787,-253.91,-983.40,-12.70,-0.91,-0.67,0.49,34.21
216,403175836,-253.42,-988.28,-12.21,-0.79,-0.67,0.49,34.36
217,403179886,-258.30,-986.33,-12.70,-0.67,-0.67,0.06,34.21
218,403183944,-254.39,-982.91,-8.79,-0.91,-0.79,0.12,34.36
219,403187993,-257.81,-988.28,-14.16,-0.91,-0.61,0.18,34.40
220,403193787,-254.88,-984.86,-11.23,-0.61,-0.79,0.12,34.02
221,403197836,-257.32,-985.84,-9.77,-0.85,-0.79,-0.06,34.21
222,403201886,-256.84,-986.82,-16.11,-0.61,-0.67,0.06,34.31
223,403205944,-254.39,-986.33,-9.77,-0.43,-0.30,-0.12,34.21
224,403209993,-255.86,-984.37,-10.25,-0.85,-0.61,-0.06,34.36
225,403215787,-250.49,-983.89,-12.70,-0.67,-0.61,0.06,34.40
226,403219836,-256.35,-989.75,-8.79,-0.55,-0.61,0.12,34.31
227,403223886,-251.95,-981.93,-11.72,-0.79,-0.67,0.18,34.36
228,403227944,-251.46,-981.45,-12.21,-0.85,-0.73,0.18,33.97
229,403231993,-253.42,-986.82,-13.67,-0.43,-0.85,0.37,34.40
230,403237787,-259.28,-990.23,-15.14,-0.55,-0.73,0.37,34.21
231,403241836,-254.88,-981.93,-5.86,-0.98,-0.91,-0.06,34.31
232,403245886,-252.93,-980.47,-13.67,-0.85,-0.67,0.24,34.31
233,403249944,-260.25,-987.79,-8.30,-0.73,-0.43,0.12,34.16
234,403253993,-256.84,-985.84,-12.21,-0.79,-0.61,-0.24,34.02
235,403259787,-253.91,-983.89,-9.28,-1.28,-0.91,-0.30,34.31
236,403263836,-253.91,-988.77,-15.62,-0.49,-0.55,0.06,34.40
237,403267886,-258.30,-987.30,-9.28,-0.49,-0.85,-0.30,34.40
238,403271944,-250.00,-985.84,-11.23,-0.85,-0.61,-0.18,34.21
239,403275993,-250.98,-989.75,-16.11,-0.73,-1.04,0.12,34.50
240,403281787,-255.37,-995.61,-12.70,-0.30,-0.61,0.30,34.21
241,403285836,-250.98,-990.23,-13.67,-0.79,-0.55,-0.06,34.21
242,403289886,-249.02,-983.89,-12.70,-0.98,-0.67,0.00,34.36
243,403293944,-258.79,-988.28,-12.70,-0.55,-0.55,0.49,34.31
244,403297993,-260.25,-988.77,-12.21,-0.43,-0.55,0.30,34.31
245,403303787,-254.39,-982.91,-11.72,-0.73,-0.79,0.12,34.02
246,403307836,-253.91,-982.91,-17.58,-0.67,-0.67,0.55,34.21
247,403311886,-255.86,-985.84,-9.28,-0.49,-0.49,0.61,34.31
248,403315944,-251.95,-983.40,-9.28,-0.91,-0.61,0.06,34.21
249,403319993,-252.44,-981.45,-10.25,-0.98,-0.73,0.37,34.21
250,403325787,-258.79,-989.75,-12.21,-0.67,-0.49,0.37,34.36
251,403329836,-254.39,-985.35,-9.28,-0.85,-0.61,-0.12,34.12
252,403333886,-254.39,-982.42,-14.16,-0.98,-0.85,0.00,34.40
253,403337944,-252.93,-985.84,-12.21,-0.98,-0.55,0.18,34.40
254,403341993,-262.70,-984.86,-10.25,-0.55,-0.37,0.12,34.21
255,403347787,-252.44,-984.37,-10.25,-0.91,-0.61,-0.06,34.21
256,403351836,-252.44,-988.77,-15.62,-0.98,-0.67,0.18,34.21
257,403355886,-255.86,-989.75,-11.72,-0.55,-0.67,0.24,34.69
258,403359944,-258.79,-987.79,-12.21,-1.10,-0.73,0.06,34.40
259,403365787,-250.98,-984.37,-13.67,-1.34,-0.98,0.00,34.50
260,403369836,-254.39,-989.26,-13.67,-0.67,-0.55,0.37,34.40
261,403373886,-252.93,-988.77,-11.72,-0.55,-0.67,0.12,34.64
262,403377944,-255.86,-980.47,-9.28,-0.91,-0.67,0.00,34.50
263,403381993,-248.54,-985.84,-12.21,-0.67,-0.73,0.43,34.31
264,403386042,-257.81,-990.72,-15.62,-0.61,-0.67,0.30,34.02
265,403391787,-250.49,-985.84,-13.67,-0.91,-0.67,0.00,34.21
266,403395836,-252.44,-984.86,-14.65,-0.91,-0.61,0.24,34.50
267,403399886,-254.39,-988.28,-15.14,-0.73,-0.49,0.18,34.02
268,403403944,-255.86,-986.82,-14.65,-0.49,-0.61,0.06,34.40
269,403409787,-253.91,-985.84,-9.77,-1.04,-0.79,0.06,34.36
270,403413836,-253.91,-989.26,-11.23,-0.91,-0.67,0.30,34.40
271,403417886,-253.42,-988.28,-11.72,-0.61,-0.61,0.06,34.31
272,403421944,-252.93,-980.96,-11.23,-0.91,-0.85,0.24,34.12
273,403425993,-253.42,-987.30,-12.70,-0.73,-0.73,0.12,34.21
274,403431787,-257.32,-983.40,-10.74,-0.67,-0.61,0.06,34.31
275,403435836,-252.44,-979.98,-13.18,-0.79,-0.49,0.00,33.97
276,403439886,-254.88,-985.84,-12.21,-0.85,-0.67,0.55,34.31
277,403443944,-256.84,-988.28,-12.21,-0.73,-0.79,0.18,34.12
278,403447993,-255.86,-987.79,-11.23,-0.85,-0.49,0.30,34.40
279,403453787,-253.42,-985.35,-12.70,-0.61,-0.85,0.12,34.40
280,403457836,-256.84,-984.37,-10.74,-0.79,-0.55,0.18,34.50
281,403461886,-257.32,-987.79,-11.72,-0.67,-0.43,0.12,34.36
282,403465944,-257.32,-986.82,-8.79,-0.85,-0.79,0.12,33.88
283,403469993,-257.32,-987.79,-10.74,-0.98,-0.49,0.30,34.31
284,403475787,-256.35,-988.28,-10.25,-0.49,-0.67,0.18,34.21
285,403479836,-250.98,-983.89,-14.16,-0.85,-0.79,-0.12,34.36
286,403483886,-253.91,-985.35,-11.72,-0.91,-0.91,0.30,34.31
287,403487944,-258.79,-989.75,-11.72,-0.73,-0.67,0.06,34.21
288,403491993,-253.91,-981.45,-13.18,-0.73,-0.49,-0.30,34.50
289,403497787,-253.42,-986.82,-14.65,-0.98,-0.85,-0.18,34.21
290,403501836,-253.42,-986.33,-10.74,-0.61,-0.73,0.00,34.16
291,403505886,-253.91,-990.23,-10.74,-0.67,-0.79,-0.06,34.16
292,403509944,-251.46,-979.00,-6.84,-1.16,-0.85,0.06,34.21
293,403513993,-256.35,-987.79,-13.18,-0.79,-0.67,0.24,34.31
294,403519787,-258.30,-994.14,-12.21,-0.61,-0.79,0.06,34.21
295,403523836,-251.46,-985.35,-8.30,-0.98,-0.91,0.12,34.21
296,403527886,-251.95,-983.40,-13.67,-0.67,-0.91,0.37,34.55
297,403531944,-254.88,-988.28,-15.14,-0.61,-0.37,0.30,34.31
298,403535993,-258.79,-982.42,-10.74,-0.67,-0.73,0.18,34.21
299,403541787,-252.44,-984.86,-14.16,-1.04,-0.73,0.37,34.21
300,403545836,-256.35,-987.30,-8.79,-0.55,-0.79,0.49,34.21
301,403549886,-253.42,-985.84,-9.77,-0.49,-0.67,0.18,34.31
302,403553944,-250.00,-981.93,-11.72,-1.22,-0.85,0.00,34.31
303,403557993,-251.46,-984.86,-12.21,-0.61,-0.98,0.12,34.36
304,403563787,-254.88,-993.16,-14.16,-0.73,-0.67,-0.12,34.21
305,403567836,-253.42,-981.93,-7.32,-0.91,-0.67,-0.24,34.31
306,403571886,-249.51,-982.91,-13.18,-1.10,-0.67,0.00,34.40
307,403575944,-254.88,-989.75,-15.14,-0.67,-0.55,0.18,34.21
308,403579993,-259.77,-989.26,-13.18,-0.67,-0.67,0.18,34.21
309,403585787,-253.91,-982.42,-7.81,-0.98,-0.73,-0.06,34.31
310,403589836,-258.79,-988.28,-14.65,-0.49,-0.61,0.49,34.31
311,403593886,-256.35,-989.75,-11.72,-0.18,-0.43,0.18,34.31
312,403597944,-255.37,-986.82,-10.25,-0.73,-0.67,0.06,34.21
313,403603787,-249.02,-983.40,-12.70,-0.91,-0.61,0.43,34.50
314,403607836,-258.30,-990.72,-13.18,-0.43,-0.43,0.61,34.21
315,403611886,-255.37,-984.37,-9.77,-0.79,-0.79,-0.12,34.55
316,403615944,-250.49,-985.35,-6.35,-1.04,-0.79,-0.24,34.40
317,403619993,-251.95,-988.28,-12.21,-0.73,-0.61,0.30,34.40
318,403625787,-256.35,-993.16,-9.77,-0.49,-0.61,0.12,34.31
319,403629836,-249.02,-980.47,-4.88,-0.98,-0.61,-0.30,34.55
320,403633886,-252.44,-985.35,-13.18,-1.04,-0.61,0.24,34.12
321,403637944,-259.77,-996.09,-11.72,-0.61,-0.55,0.12,34.12
322,403641993,-257.32,-988.77,-9.77,-0.85,-0.73,-0.06,34.64
323,403647787,-249.51,-986.82,-11.23,-1.16,-0.55,0.24,34.40
324,403651836,-254.88,-990.23,-15.14,-0.30,-0.55,0.49,34.50
325,403655886,-259.28,-988.77,-5.37,-0.43,-0.61,0.30,34.40
326,403659944,-250.00,-984.37,-8.30,-0.98,-0.55,0.00,34.16
327,403663993,-255.37,-987.30,-18.07,-1.04,-0.85,0.37,34.31
328,403669787,-252.44,-986.33,-10.74,-0.61,-0.67,0.06,34.31
329,403673836,-253.91,-982.91,-5.37,-0.91,-0.37,-0.30,34.12
330,403677886,-247.56,-983.89,-18.55,-0.85,-0.79,-0.12,34.40
331,403681944,-251.46,-990.72,-12.21,-0.85,-0.67,0.06,34.21
332,403685993,-256.84,-987.79,-11.72,-0.73,-0.73,0.18,34.50
333,403691787,-249.02,-985.35,-9.77,-0.91,-0.85,0.37,34.21
334,403695836,-251.95,-987.30,-14.65,-0.49,-0.73,0.55,34.31
335,403699886,-257.32,-992.19,-15.14,-0.43,-0.43,0.61,34.40
336,403703944,-253.42,-980.47,-8.79,-0.67,-0.79,0.37,34.36
337,403707993,-254.39,-980.47,-11.23,-0.67,-0.55,0.61,34.31
338,403713787,-252.44,-989.75,-14.65,-0.43,-0.55,0.79,34.21
339,403717836,-252.44,-989.26,-10.25,-0.37,-0.67,0.73,34.50
340,403721886,-249.51,-986.33,-13.67,-0.91,-0.85,0.73,34.21
341,403725944,-260.74,-990.23,-17.09,-0.73,-0.67,0.91,34.31
342,403729993,-256.84,-991.21,-18.07,-0.79,-0.79,0.30,34.40
343,403735787,-258.30,-985.84,-10.74,-1.04,-0.61,-0.06,34.21
344,403739836,-253.42,-982.42,-12.70,-0.79,-0.79,-0.37,34.12
345,403743886,-256.84,-995.12,-13.67,-0.91,-0.79,-0.73,34.21
346,403747944,-256.84,-986.82,-9.28,-0.67,-0.55,-0.79,34.36
347,403751993,-250.49,-988.77,-9.28,-1.10,-0.98,-0.79,34.31
348,403757787,-252.93,-987.30,-11.23,-0.79,-0.91,-0.06,34.21
349,403761836,-253.91,-990.23,-7.81,-0.67,-0.67,0.43,34.21
350,403765886,-254.39,-983.40,-12.21,-0.61,-0.73,0.61,34.40
351,403769944,-252.93,-986.33,-15.14,-0.79,-0.73,1.34,34.31
352,403773993,-255.86,-989.26,-11.72,-0.61,-0.37,1.28,34.12
353,403779787,-254.39,-988.77,-10.25,-0.67,-0.61,0.98,34.02
