seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
116,271644885,-621.58,-599.61,-541.02,-0.67,-0.37,-0.43,35.41
117,271648944,-625.49,-605.96,-540.53,-0.30,-0.24,-0.55,34.93
118,271652993,-626.95,-606.45,-539.55,0.37,-0.49,-0.91,35.46
119,271658787,-624.51,-601.07,-537.11,0.55,-0.67,-1.16,35.41
120,271662836,-625.00,-599.61,-537.60,0.98,-0.37,-1.16,35.70
121,271666885,-617.19,-604.98,-533.69,1.34,-0.55,-1.10,35.46
122,271670944,-621.09,-603.03,-536.13,1.28,-0.85,-1.04,35.36
123,271674993,-617.68,-600.59,-529.79,0.73,-0.24,-0.61,35.07
124,271680787,-617.68,-597.66,-528.81,-0.18,-0.18,-0.67,35.36
125,271684836,-611.82,-597.66,-525.88,-1.04,0.30,-0.67,35.55
126,271688885,-615.72,-595.70,-528.32,-1.65,0.55,-0.85,35.55
127,271692944,-612.30,-594.73,-527.83,-2.07,0.61,-0.67,35.07
128,271696993,-605.96,-592.29,-527.83,-2.80,0.79,-0.98,35.46
129,271702787,-608.89,-590.82,-527.34,-2.74,0.73,-0.43,35.17
130,271706836,-608.40,-594.24,-530.76,-2.26,0.73,-0.06,35.07
131,271710885,-607.91,-589.84,-534.67,-2.13,0.30,-0.37,35.41
132,271714944,-607.91,-590.82,-529.30,-1.71,0.06,-0.12,35.22
133,271718993,-604.98,-587.89,-530.27,-1.28,-0.18,-0.06,34.93
134,271724787,-608.40,-588.38,-527.34,-0.91,-0.61,-0.12,35.03
135,271728836,-608.89,-589.36,-524.90,-0.49,-0.85,0.18,35.22
136,271732885,-608.89,-585.45,-527.83,-0.18,-0.61,0.49,35.27
137,271736944,-612.30,-588.38,-533.69,0.12,-0.79,0.73,35.27
138,271740993,-615.72,-589.36,-528.81,0.43,-0.43,0.85,35.22
139,271746787,-613.28,-590.33,-520.51,0.24,-0.61,1.22,35.07
140,271750836,-616.21,-587.89,-523.93,-0.12,-0.91,0.98,35.27
141,271754885,-613.77,-594.73,-528.32,-0.37,-0.37,0.79,35.22
142,271758944,-613.28,-590.82,-524.90,-0.67,-0.30,0.98,35.36
143,271762993,-610.84,-591.80,-523.44,-0.91,0.06,0.85,35.07
144,271768787,-612.30,-589.84,-525.39,-1.10,0.30,0.98,35.07
145,271772836,-617.68,-593.26,-523.93,-1.10,0.73,0.91,35.27
146,271776885,-616.70,-597.66,-521.00,-1.04,0.18,0.55,35.07
147,271780944,-613.28,-591.31,-521.97,-0.49,0.18,0.06,35.07
148,271784993,-608.40,-590.33,-524.90,-0.67,0.00,0.43,35.55
149,271790787,-609.38,-590.33,-521.97,-0.24,0.00,0.30,35.36
150,271794836,-614.75,-601.07,-520.02,0.24,-0.49,0.61,35.17
151,271798885,-612.30,-597.66,-515.62,0.06,-1.10,0.43,34.93
152,271802944,-609.86,-595.21,-521.48,0.12,-1.16,0.37,34.93
153,271806993,-609.38,-596.19,-522.95,0.12,-1.46,0.79,35.22
154,271812787,-609.38,-598.63,-522.46,0.00,-1.22,0.85,35.60
155,271816836,-615.72,-596.68,-520.02,0.43,-1.04,0.85,35.17
156,271820885,-612.79,-602.54,-520.51,0.12,-1.04,0.98,35.07
157,271824944,-610.84,-598.63,-518.07,0.06,-1.22,1.22,35.46
158,271828993,-611.33,-596.68,-518.07,-0.43,-0.91,1.04,34.93
159,271834787,-611.33,-596.19,-519.53,-0.67,-1.04,1.04,35.55
160,271838836,-613.77,-596.19,-522.95,-0.98,-0.37,0.91,35.55
161,271842885,-606.45,-600.59,-521.48,-0.79,-0.18,1.22,35.07
162,271846944,-613.28,-597.66,-525.39,-1.04,-0.06,1.34,35.41
